,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Voted Output,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1762,4640,GUIDNCE ABSCSS DRAIN/CATH,guidance abscess drain/catheter,Radiology,RETROSPECTIVE,2016-07-13,abscess,guidance,drain,catheter,Laboratory,0.71,Supply,0.722892858343,Supply,1,0,1,0.361446429172,abscess,guidance,drain,catheter
1763,887,LOW PRESSURE TUBING,low pressure tubing,Supply,ONLINE,2016-09-16,pressure,low,tubing,,Supply,0.9,Supply,0.830162396527,Supply,2,1,1,0.865081198263,pressure,low,tubing,
1764,244,SALINE FLUSH (NS) 0.9% NACL 0.9% SOLN 5 ML SYR,saline flush normal_saline 0.9% sodium_chloride 0.9% solution 5_ml syringe,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,saline,NS,solution,5_ml,Diluent / Flush / Irrigant,0.86,Diluent / Flush / Irrigant,0.949472337706,Diluent / Flush / Irrigant,2,1,1,0.904736168853,saline,normal_saline,soln,5_ml
1765,3422,TPN ADULT,total_parenteral_nutrition adult,Pharmacy,RETROSPECTIVE,2016-07-12,tpn,adult,,,Pharmacy,0.82,Pharmacy,0.85284896467,Pharmacy,2,1,1,0.836424482335,tpn,adult,,
1766,2790,C CENTRAL/PERIPH BLOOD DRA,central/peripheral blood draw,Nursing Services,RETROSPECTIVE,2016-07-12,dra,central,peripheral,blood,Nursing Services,0.97,Nursing Services,0.858664674095,Nursing Services,2,1,1,0.914332337048,draw,peripheral,central,blood
1767,4286,HC DUP-SCAN XTR VEINS COMPL BI STD,duplex scan extremity veins complete bilateral standard,Radiology,RETROSPECTIVE,2016-07-12,std,scan, ,,Laboratory,0.72,Radiology,0.695847873771,Laboratory,1,1,0,0.36,extremity,std,complete,bilateral
1768,698,HCHG CATHETER ASPIRATION NASOTRACHEAL HCHG CATHETER ASPIRATION NASOTRACHEAL,catheter aspiration nasotracheal,Supply,ONLINE,2016-09-16,catheter,,,,Radiology,0.73,Supply,0.730571754148,Supply,1,0,1,0.365285877074,catheter,aspiration,nasotracheal,
1769,6242,EGG CRATE PAD,egg crate pad,Supply,ONLINE,2016-09-16,crate,pad,egg,,Supply,0.69,Supply,0.844838994853,Supply,2,1,1,0.767419497426,crate,pad,egg,
1770,3991,KETOROLAC 15MG/ML INJ,ketorolac 15_mg/ml injection,Pharmacy,RETROSPECTIVE,2016-07-12,inj,15_mg/ml,ketorolac,,Pharmacy,0.95,Pharmacy,0.961305699889,Pharmacy,2,1,1,0.955652849945,inj,15_mg/ml,ketorolac,
1771,4190,ABSOLUTE RETICS,absolute retics,Laboratory,RETROSPECTIVE,2016-07-12,retics,absolute, ,,Supply,0.75,Laboratory,0.86816855517,Laboratory,1,0,1,0.434084277585,retics,absolute,,
1772,1164,RESVR DRN BULB EVC 100ML 00707,reservoir drain bulb evc 100_ml 00707,Supply,ONLINE,2016-09-16,100_ml,drain,,,Diluent / Flush / Irrigant,0.66,Supply,0.590041724205,Diluent / Flush / Irrigant,1,1,0,0.33,100_ml,drain,,
1773,3433,ALBUTEROL INH 2.5MG/3ML U/D,albuterol inhaled 2.5_mg/3_ml u/daily,Pharmacy,RETROSPECTIVE,2016-07-12,albuterol,u,dipped,inh,Pharmacy,0.96,Pharmacy,0.799218801335,Pharmacy,2,1,1,0.879609400667,albuterol,inh,daily,
1774,6376,CULTURE OTHER RESPIRATORY CULTURE,culture other respiratory culture,Laboratory,ONLINE,2016-10-12,culture,respiratory,other,,Laboratory,0.83,Laboratory,0.87911934715,Laboratory,2,1,1,0.854559673575,culture,respiratory,,
1775,4563,COMPREHENSIVE ED VST,comprehensive emergency_department visit,Other,RETROSPECTIVE,2016-07-13,emergency_department,comprehensive,vest,,Laboratory,0.92,Other,0.509997925015,Laboratory,1,1,0,0.46,ed,comprehensive,visit,
1776,1982,CALFACTANT 35 MG/ML SUSP,calfactant 35_mg/ml suspension,Pharmacy,ONLINE,2016-09-16,35_mg/ml,calfactant,susp,,Pharmacy,0.73,Pharmacy,0.904798969151,Pharmacy,2,1,1,0.817399484575,35_mg/ml,calfactant,susp,
1777,1962,BUPIVACAINE-LIDOCAINE (DUH 1:1) 0.25%-1 % SOLN,bupivacaine lidocaine duh 1 1 0.25% 1% solution,Pharmacy,ONLINE,2016-09-16,lidocaine,soln,,,Pharmacy,0.77,Pharmacy,0.843258690264,Pharmacy,2,1,1,0.806629345132,lidocaine,soln,,
1778,3234,TRANSITIONAL CARE,transitional care,Room and Board,RETROSPECTIVE,2016-07-12,transitional,care,,,Supply,0.79,Room and Board,0.583831264632,Supply,1,1,0,0.395,transitional,care,,
1779,43,HC TOTAL CARE 500 BED (500LB WEIGHT LIMIT),total care 500 bed 500lb weight limit,Capital Equipment,RETROSPECTIVE,2016-07-12,total,weight,bed,care,Pharmacy,0.73,OR / Anesthesia / Recovery Room,0.307575918726,Pharmacy,1,1,0,0.365,total,care,,
1780,2083,NITRIC OXIDE THERAPY DAIL NO THERAPY / DAY,nitric oxide therapy daily nitric_oxide therapy/day,Plan Benefit,RETROSPECTIVE,2016-07-12,daily,nitric_oxide,oxide,therapy,Plan Benefit,0.8,Plan Benefit,0.907179675017,Plan Benefit,2,1,1,0.853589837509,dail,no,oxide,therapy
1781,4350,27670505 - US ABDOMEN LTD OTHER QUAD,ultrasound abdomen limited other quadrants,Radiology,RETROSPECTIVE,2016-07-13,27670505_us,quad,abdomen,ltd,Radiology,0.77,Radiology,0.676700777349,Radiology,2,1,1,0.723350388675,us,quadrants,abdomen,ltd
1782,4958,HB DEXAMETRASONE NA P04 INJ 4MG/M,dexametrasone sodium phosphate injection 4_mg/m,Pharmacy,RETROSPECTIVE,2016-07-13,inj,na,,,Pharmacy,0.98,Pharmacy,0.883277150406,Pharmacy,2,1,1,0.931638575203,inj,phosphate,na,
1783,5313,70001001 - FREE T4,free t4,Laboratory,RETROSPECTIVE,2016-07-13,t4,free,,,Radiology,0.67,Laboratory,0.321616719519,Radiology,1,1,0,0.335,t4,free,,
1784,4515,ANESTHESIA TIME FIRST 30 MIN,anesthesia time first 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,first,minutes,anesthesia,time,OR / Anesthesia / Recovery Room,0.82,OR / Anesthesia / Recovery Room,0.926727297391,OR / Anesthesia / Recovery Room,2,1,1,0.873363648695,first,min,anesthesia,time
1785,350,WATER FOR IRRIGATION 500ML,water for irrigation 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,irrigation,500_ml,,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.89092519167,Diluent / Flush / Irrigant,2,1,1,0.850462595835,water,irrigation,500_ml,
1786,5150,13280212 - NOREPINEPHRINE INJ 1MG/ML 4ML,norepinephrine injection 1_mg/ml 4_ml,Pharmacy,RETROSPECTIVE,2016-07-13,norepinephrine,4_ml,injection,1_mg/ml,Pharmacy,0.71,Pharmacy,0.958882839242,Pharmacy,2,1,1,0.834441419621,norepinephrine,4_ml,inj,1_mg/ml
1787,3843,PRESSURE TRANSDUCER,pressure transducer,Supply,RETROSPECTIVE,2016-07-12,pressure,transducer,,,Supply,0.9,Supply,0.791417005258,Supply,2,1,1,0.845708502629,pressure,transducer,,
1788,2014,CEFTAZIDIME 1 G SOLR 1 EACH VIAL,ceftazidime 1 g solution 1 each vial,Pharmacy,ONLINE,2016-09-16,vial,ceftazidime,solution,g,Pharmacy,0.89,Pharmacy,0.922796265031,Pharmacy,2,1,1,0.906398132515,vial,ceftazidime,solution,g
1789,3839,SUTURE 2 SILK SA8H,suture 2 silk sa8h,Supply,RETROSPECTIVE,2016-07-12,sa8h,silk,suture,,Supply,0.85,Supply,0.693146651601,Supply,2,1,1,0.7715733258,sa8h,silk,suture,
1790,5358,77075640 - KIT WILDCAT BUNDLE,kit wildcat bundle,Supply,RETROSPECTIVE,2016-07-13,wildcat,bundle,kit,,Supply,0.75,Supply,0.849477896942,Supply,2,1,1,0.799738948471,wildcat,bundle,kit,
1791,2154,CALCIUM ION,calcium ionized,Laboratory,RETROSPECTIVE,2016-07-12,calcium,ionized,,,Laboratory,0.92,Laboratory,0.816977672437,Laboratory,2,1,1,0.868488836219,calcium,ionized,,
1792,561,HC EVAL SWALLOW FUNC,evaluation swallow function,PT / OT / Speech Therapy,ONLINE,2016-09-16,swallow,evaluation,func,,PT / OT / Speech Therapy,0.72,PT / OT / Speech Therapy,0.866574007428,PT / OT / Speech Therapy,2,1,1,0.793287003714,function,swallow,evaluation,
1793,3616,HC LIDOCAINE/EPINEPH 1% (MD) IF,lidocaine/epinephrine 1% medium if,Pharmacy,RETROSPECTIVE,2016-07-12,medium,1%,lidocaine,epineph,Pharmacy,0.7,Pharmacy,0.905136516791,Pharmacy,2,1,1,0.802568258396,1%,medium,epinephrine,lidocaine
1794,5774,LEVOTHYROXINE 100 MCG TABLET,levothyroxine 100 microgram tablet,Pharmacy,RETROSPECTIVE,2016-07-13,microgram,tablet,levothyroxine,,Pharmacy,0.92,Pharmacy,0.947760463723,Pharmacy,2,1,1,0.933880231862,mcg,tablet,levothyroxine,
1795,3612,FENTANYL 0.1MG,fentanyl 0.1_mg,Pharmacy,RETROSPECTIVE,2016-07-12,fentanyl,0.1_mg,,,Pharmacy,0.91,Pharmacy,0.928603741292,Pharmacy,2,1,1,0.919301870646,fentanyl,0.1_mg,,
1796,4986,HB MRI BRAIN W/WO CONTRAST,magnetic_resonance_imagery brain with or without contrast,Radiology,RETROSPECTIVE,2016-07-13,brain,without,mri,contrast,Radiology,0.92,Radiology,0.761811831278,Radiology,2,1,1,0.840905915639,brain,without,mri,contrast
1797,2181,GLUCOSE QUANT,glucose quantitative,Laboratory,RETROSPECTIVE,2016-07-12,quantitative,glucose,,,Laboratory,0.94,Laboratory,0.823249229777,Laboratory,2,1,1,0.881624614889,quant,glucose,,
1798,6499,AMINOCAPROIC ACID 250 MG/ML INTRAVENOUS SOLUTION,aminocaproic acid 250 mg/ml intravenous solution,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,acid,intravenous,solution,,OR / Anesthesia / Recovery Room,0.83,OR / Anesthesia / Recovery Room,0.705513258188,OR / Anesthesia / Recovery Room,2,1,1,0.767756629094,ml,mg,acid,intravenous
1799,6902,STERILE SUPPLY T12,sterile supply t12,Supply,ONLINE,2016-10-12,sterile,t12,supply,,Supply,0.98,Supply,0.765805271639,Supply,2,1,1,0.87290263582,sterile,t12,supply,
1800,6865,POTASSIUM UR ELECTROLYTE RANDOM URINE,potassium ur electrolyte random urine,Laboratory,ONLINE,2016-10-12,potassium,random,urine,,Laboratory,0.86,Laboratory,0.830935323156,Laboratory,2,1,1,0.845467661578,potassium,random,ur,
1801,3692,METRONIDAZOLE 500 MG TAB,metronidazole 500_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,metronidazole,tab,500_mg,,Pharmacy,0.96,Pharmacy,0.966671613616,Pharmacy,2,1,1,0.963335806808,metronidazole,tab,500_mg,
1802,4473,86961520 - MT-BEH HLTH INTERVENTION/15MIN,behavioral health intervention/15_minutes,Other,RETROSPECTIVE,2016-07-13,hlth,meth,beach,intervention/15_minutes,PT / OT / Speech Therapy,0.77,PT / OT / Speech Therapy,0.737400080295,PT / OT / Speech Therapy,2,1,1,0.753700040148,intervention/15_minutes,health,behavioral,
1803,5759,KETOROLAC (TORADOL) INJECTION 30 MG,ketorolac toradol injection 30_mg,Pharmacy,RETROSPECTIVE,2016-07-13,30_mg,toradol,injection,ketorolac,Pharmacy,0.72,Pharmacy,0.934021353082,Pharmacy,2,1,1,0.827010676541,30_mg,toradol,injection,ketorolac
1804,4040,SHEATH ENGAGE 6FR 12CM 0.035,sheath engage 6fr 12cm 0.035,Supply,RETROSPECTIVE,2016-07-12,sheath,0.035,engage,,Procedure,0.71,Supply,0.858815415358,Supply,1,0,1,0.429407707679,sheath,,,
1805,3917,EXERCISE 15,exercise 15,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-12,exercise,,,,PT / OT / Speech Therapy,0.75,PT / OT / Speech Therapy,0.746871202599,PT / OT / Speech Therapy,2,1,1,0.748435601299,exercise,,,
1806,5088,11030222 - ACETYLCYSTEN INJ 100MG(30ML)VL,acetylcysteine injection 100_mg 30_ml vial,Pharmacy,RETROSPECTIVE,2016-07-13,vial,injection,100_mg,30_ml,Pharmacy,0.81,Pharmacy,0.974416576227,Pharmacy,2,1,1,0.892208288114,vial,inj,100_mg,acetylcysteine
1807,5826,MORPHINE UP TO 10MG,morphine up to 10_mg,Pharmacy,RETROSPECTIVE,2016-07-13,morphine,10_mg,,,Pharmacy,0.86,Pharmacy,0.9444723797,Pharmacy,2,1,1,0.90223618985,morphine,10_mg,,
1808,462,GRID XR CT GUIDELINES NDL 117,grid x-ray computed_tomography guidelines needle 117,Radiology,ONLINE,2016-09-16,ct,,,,Laboratory,0.73,Radiology,0.760665828209,Radiology,1,0,1,0.380332914105,ct,needle,,
1809,2420,HC STRIP BLOOD GLUCOSE TEST PCX PLUS -ICU,strip blood glucose test precision plus intensive_care_unit,Monitoring,RETROSPECTIVE,2016-07-12,precision,plus,blood,strip,Supply,0.75,Monitoring,0.484617217827,Supply,1,1,0,0.375,plus,blood,strip,test
1810,744,HCHG STABLE ISOTOPE SOL HCHG STABLE ISOTOPE SOL,stable isotope solution,Laboratory,ONLINE,2016-09-16,sol,,,,Laboratory,0.78,OR / Anesthesia / Recovery Room,0.384053681956,Laboratory,1,1,0,0.39,sol,isotope,stable,
1811,1749,6.5 MM X 50 MAS SCREW,6.5 millimeters x 50 mas screw,Implant,ONLINE,2016-09-01,x,6.5,mas,millimeters,Implant,0.96,Implant,0.610897339839,Implant,2,1,1,0.785448669919,screw,,,
1812,5710,HEPARIN SODIUM 1 000 UNITS,heparin sodium 1 000_units,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,heparin,000_units,sodium,,Pharmacy,0.92,Diluent / Flush / Irrigant,0.53943358216,Pharmacy,1,1,0,0.46,heparin,000_units,sodium,
1813,4003,SODIUM CHLORIDE 0.9% 0.9 % SOLP 1 000 ML BAG,sodium chloride 0.9% 0.9% solution 1 000_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,bag,000_ml,chloride,,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.844941361019,Diluent / Flush / Irrigant,2,1,1,0.902470680509,bag,000_ml,chloride,solution
1814,6748,HCHG SUTR VICRYL 4 0 RB 1 68455 ,suture vicryl 4 0 room and board 1 68455,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,room_and_board,suture,vicryl,,OR / Anesthesia / Recovery Room,0.77,Supply,0.43869790406,OR / Anesthesia / Recovery Room,1,1,0,0.385,board,suture,vicryl,room
1815,3084,PRIMARY IV SET FOR PUMP,primary intravenous set for pump,Supply,RETROSPECTIVE,2016-07-12,pump,set,primary,intravenous,Supply,0.72,Supply,0.776772096357,Supply,2,1,1,0.748386048178,pump,set,primary,iv
1816,1042,PAD SANITARY ST 1 S,pad sanitary st 1 s,Supply,ONLINE,2016-09-16,sanitary,s,pad,st,Laboratory,0.73,Supply,0.814948294468,Supply,1,0,1,0.407474147234,sanitary,pad,st,
1817,1428,ACUTE HEPATITIS PANEL,acute hepatitis panel,Laboratory,ONLINE,2016-09-19,acute,hepatitis,panel,,Laboratory,0.95,Laboratory,0.720492765297,Laboratory,2,1,1,0.835246382648,acute,hepatitis,panel,
1818,5360,77078719 - CATHETER DIALYS 13FR 24CM CV,catheter dialysis 13fr 24cm cardiovascular,Supply,RETROSPECTIVE,2016-07-13,catheter,,,,Supply,0.77,Supply,0.639544557191,Supply,2,1,1,0.704772278596,catheter,,,
1819,743,HCHG SENSITIVITY MIC HCHG SENSITIVITY MIC,sensitivity minimal_inhibitory_concentration,Laboratory,ONLINE,2016-09-16,hchg,mic,sensitivity,,OR / Anesthesia / Recovery Room,0.83,Laboratory,0.879181632776,Laboratory,1,0,1,0.439590816388,minimal_inhibitory_concentration,sensitivity,,
1820,6124,CYTOMEGALOVIRUS AB CMV IGG,cytomegalovirus ab cytomegalovirus immunoglobulin,Laboratory,ONLINE,2016-09-16,cmv,ab,immunoglobulin,,Laboratory,0.88,Laboratory,0.827152974999,Laboratory,2,1,1,0.8535764875,cmv,ab,immunoglobulin,
1821,2535,CA GLUCON10MLIJ,calcium glucon10_mlij,Pharmacy,RETROSPECTIVE,2016-07-12,calcium,glucon10_mlij,,,Pharmacy,0.75,Laboratory,0.731867184088,Pharmacy,1,1,0,0.375,ca,glucon10_mlij,,
1822,2037,CHLOROTHIAZIDE 28 MG/ML SO,chlorothiazide 28_mg/ml so,Pharmacy,ONLINE,2016-09-16,chlorothiazide,28_mg/ml,,,Pharmacy,0.91,Pharmacy,0.917114945805,Pharmacy,2,1,1,0.913557472903,chlorothiazide,28_mg/ml,,
1823,1701,EPINEPHRINE 1 MG/1 ML PF INJ,epinephrine 1_mg/1_ml prefilled injection,Pharmacy,ONLINE,2016-08-30,pf,inj,epinephrine,1_mg/1_ml,Pharmacy,0.88,Pharmacy,0.948216747415,Pharmacy,2,1,1,0.914108373708,inj,epinephrine,1_mg/1_ml,prefilled
1824,4161,CATH VERTEBRAL 4FR 100CM,catheter vertebral 4fr 100cm,Supply,RETROSPECTIVE,2016-07-12,vertebral,100cm,cath,,Supply,0.76,Supply,0.739048845117,Supply,2,1,1,0.749524422559,vertebral,100cm,cath,4fr
1825,1544,PHYTONADIONE (VITAMIN K1),phytonadione vitamin k1,Pharmacy,ONLINE,2016-09-19,k1,phytonadione,vitamin,,Pharmacy,0.94,Pharmacy,0.479782918947,Pharmacy,2,1,1,0.709891459473,k1,phytonadione,vitamin,
1826,1440,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,2016-09-19,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.87705167019,OR / Anesthesia / Recovery Room,2,1,1,0.918525835095,anesthesia,level,,
1827,6413,INTUBATION ENDOTRACHEAL EMERG,intubation endotracheal emergent,Respiratory Therapy,ONLINE,2016-10-06,intubation,emergent,endotracheal,,Respiratory Therapy,0.94,Respiratory Therapy,0.374975490685,Respiratory Therapy,2,1,1,0.657487745343,intubation,emergent,endotracheal,
1828,695,HCHG BIPAP FIRST DAY HCHG BIPAP FIRST DAY,bipap first day bipap first day,Respiratory Therapy,ONLINE,2016-09-16,day,first,,,Respiratory Therapy,0.74,Respiratory Therapy,0.468864162386,Respiratory Therapy,2,1,1,0.604432081193,day,first,,
1829,5492,CAUTERY PENCIL VALLEYLAB E,cautery pencil valleylab e,Supply,RETROSPECTIVE,2016-07-13,pencil,valleylab,cautery,e,Room and Board,0.7,Supply,0.876683705713,Supply,1,0,1,0.438341852856,pencil,valleylab,cautery,e
1830,3328,LAB-GLUCSE BLOOD REAGENT STRIP,laboratory glucose blood reagent strip,Supply,RETROSPECTIVE,2016-07-12,laboratory,strip,blood,reagent,Supply,1.0,Supply,0.561048871916,Supply,2,1,1,0.780524435958,laboratory,strip,blood,reagent
1831,3883,HC STANDARD BED CHARGE,standard bed charge,Capital Equipment,RETROSPECTIVE,2016-07-12,charge,bed,standard,,Supply,0.74,Supply,0.726146622191,Supply,2,1,1,0.733073311095,charge,bed,standard,
1832,4436,77000498 - SUTURE 4-0 CHROMIC U203H,suture 4 0 chromic,Supply,RETROSPECTIVE,2016-07-13,chromic,suture,u203h,,Supply,0.72,Supply,0.570496003738,Supply,2,1,1,0.645248001869,chromic,suture,,
1833,1348,TRIAMCINOLONE 0.5% CREA 15 G TUBE,triamcinolone 0.5% cream 15 gram tube,Pharmacy,ONLINE,2016-09-16,tube,cream,,,Pharmacy,0.9,Pharmacy,0.823990286748,Pharmacy,2,1,1,0.861995143374,tube,gram,cream,
1834,1442,BI PAP PER DAY,bilevel_positive_airway_pressure per day,Respiratory Therapy,ONLINE,2016-09-19,pap,bilateral,per,day,Capital Equipment,0.74,Respiratory Therapy,0.772528326622,Respiratory Therapy,1,0,1,0.386264163311,day,per,bilevel_positive_airway_pressure,
1835,2177,GLUCOSE BLOOD ATP,glucose blood atp,Laboratory,RETROSPECTIVE,2016-07-12,atap,blood,glucose,,Laboratory,0.93,Laboratory,0.689754404766,Laboratory,2,1,1,0.809877202383,blood,atp,glucose,
1836,6669,HCHG ER LEVEL V EXTENSIVE RESOURCES,emergency room level view extensive resources,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,er,v,level,,Laboratory,0.7,Room and Board,0.704070323415,Room and Board,1,0,1,0.352035161707,v,room,level,
1837,883,LORAZEPAM 2 MG/ML CONC 30 ML BOTTLE,lorazepam 2_mg/ml concentrate 30_ml bottle,Pharmacy,ONLINE,2016-09-16,lorazepam,concentrate,30_ml,bottle,Pharmacy,0.89,Pharmacy,0.960550262714,Pharmacy,2,1,1,0.925275131357,lorazepam,30_ml,bottle,
1838,2183,GLUCOSE QUANT WHOLE BLD,glucose quantitative whole blood,Laboratory,RETROSPECTIVE,2016-07-12,quantitative,whole,blood,glucose,Laboratory,1.0,Laboratory,0.948069403836,Laboratory,2,1,1,0.974034701918,quant,whole,bld,glucose
1839,87,D5W 250ML INJ,dextrose_5%_in_water 250_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,250_ml,injection,D5W,,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.808944211515,Diluent / Flush / Irrigant,2,1,1,0.859472105757,250_ml,inj,d5w,
1840,2827,HC VENIPUNCTURE,venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,,,,Nursing Services,0.95,Nursing Services,0.764037117015,Nursing Services,2,1,1,0.857018558508,venipuncture,,,
1841,6014,VITAMIN B-12 CYANOCOBALAMIN UP TO 1 000 MCG,vitamin b 12 cyanocobalamin up to 1 0 microgram,Pharmacy,RETROSPECTIVE,2016-07-13,b,mcg,vitamin,cyanocobalamin,Plan Benefit,0.69,Pharmacy,0.824335355675,Pharmacy,1,0,1,0.412167677838,b,mcg,vitamin,cyanocobalamin
1842,2556,DEXMEDETOMIDINE 100MCG/ML IN,dexmedetomidine 100_mcg/ml injection,Pharmacy,RETROSPECTIVE,2016-07-12,dexmedetomidine,100_mcg/ml,,,Pharmacy,0.91,Pharmacy,0.942399249265,Pharmacy,2,1,1,0.926199624632,dexmedetomidine,injection,100_mcg/ml,
1843,2582,GANCICLOVIR SODIUM 500 MG,ganciclovir sodium 500_mg,Pharmacy,RETROSPECTIVE,2016-07-12,ganciclovir,500_mg,sodium,,Pharmacy,1.0,Pharmacy,0.857001146827,Pharmacy,2,1,1,0.928500573414,ganciclovir,500_mg,sodium,
1844,551,HC DIFFICULT IV START VP >3 YO,difficult intravenous start vp greater_than 3 years_old,Nursing Services,ONLINE,2016-09-16,greater_than,iv,,,Laboratory,0.71,OR / Anesthesia / Recovery Room,0.591122771629,Laboratory,1,1,0,0.355,greater_than,iv,,
1845,5951,SUCCINYL CL 20MG-10ML INJ,succinyl chloride 20_mg 10_ml injection,Pharmacy,RETROSPECTIVE,2016-07-13,10_ml,20_mg,injection,chloride,Pharmacy,0.84,Pharmacy,0.816945341684,Pharmacy,2,1,1,0.828472670842,10_ml,20_mg,inj,cl
1846,692,HCHG ANESTHESIA PER 15 MIN TO 1HR HCHG ANESTHESIA PER 15 MIN TO 1HR,anesthesia per 15_minutes to 1hr,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,min,anesthesia,per,,Laboratory,0.7,OR / Anesthesia / Recovery Room,0.814741654899,OR / Anesthesia / Recovery Room,1,0,1,0.407370827449,1hr,anesthesia,per,15_minutes
1847,4334,14987242 - SODIUM CITRATE SOLN 4% 3ML,sodium citrate solution 4% 3_ml,Pharmacy,RETROSPECTIVE,2016-07-13,solution,citrate,3_ml,sodium,Monitoring,0.74,Pharmacy,0.504916915038,Monitoring,1,1,0,0.37,soln,citrate,3_ml,sodium
1848,1473,DEXTROSE 5% AND 0.9% NACL,dextrose_5% and 0.9% sodium_chloride,Pharmacy,ONLINE,2016-09-19,dextrose,nacl,,,Pharmacy,0.97,Diluent / Flush / Irrigant,0.755515282547,Pharmacy,1,1,0,0.485,0.9%,dextrose_5%,nacl,
1849,2938,CATHETER SOFT ONEIL,catheter soft oneil,Supply,RETROSPECTIVE,2016-07-12,catheter,soft,oneil,,Supply,0.8,Supply,0.853760291902,Supply,2,1,1,0.826880145951,catheter,soft,oneil,
1850,5493,CBC W AUTO DIFF,complete_blood_count with automated differential,Laboratory,RETROSPECTIVE,2016-07-13,complete_blood_count,differential,automated,,Laboratory,1.0,Laboratory,0.933075291312,Laboratory,2,1,1,0.966537645656,cbc,diff,automated,
1851,4203,POTASSIUM ACETATE 2 MEQ/ML SOLN 20 ML EXTEMP,potassium acetate 2_meq/ml solution 20_ml extemp,Pharmacy,RETROSPECTIVE,2016-07-12,potassium,soln,20_ml,,Pharmacy,0.87,Pharmacy,0.953866042728,Pharmacy,2,1,1,0.911933021364,potassium,extemp,soln,acetate
1852,6837,NEBULIZER INIT,nebulizer init,Respiratory Therapy,ONLINE,2016-10-12,init,nebulizer,,,Respiratory Therapy,0.76,Supply,0.498501792039,Respiratory Therapy,1,1,0,0.38,init,nebulizer,,
1853,5888,PREALBUMIN (PAB),prealbumin pab,Laboratory,RETROSPECTIVE,2016-07-13,pab,prealbumin,,,Laboratory,0.92,Laboratory,0.854602289016,Laboratory,2,1,1,0.887301144508,pab,prealbumin,,
1854,6642,HCHG CULTURE EYE,culture eye,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,culture,eye,,,OR / Anesthesia / Recovery Room,0.87,Laboratory,0.623905973163,OR / Anesthesia / Recovery Room,1,1,0,0.435,culture,eye,,
1855,4886,COMPLETE 2D ECHO,complete 2_dimensional echocardiogram,Cardiology,ONLINE,2016-08-24,echocardiogram,complete,,,Laboratory,0.75,Cardiology,0.6997565593,Laboratory,1,1,0,0.375,echocardiogram,complete,2_dimensional,
1856,5210,14944062 - SENNA 8.6MG TABLET,senna 8.6_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,senna,8.6_mg,tablet,,Pharmacy,0.78,Pharmacy,0.939065509686,Pharmacy,2,1,1,0.859532754843,senna,8.6_mg,tablet,
1857,3591,EPINEPHRINE INJ 2.5 MG/2.5 ML,epinephrine injection 2.5_mg/2.5_ml,Pharmacy,RETROSPECTIVE,2016-07-12,inj,epinephrine,2.5mg/2.5ml,,Pharmacy,0.81,Pharmacy,0.944088812965,Pharmacy,2,1,1,0.877044406483,inj,epinephrine,2.5_mg/2.5_ml,
