Unnamed: 0,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4,Match,kind of voting
1128,5424,HCHG ABR-SCREENER HCHG ABR-SCREENER,auditory_brainstem_response screener,PT / OT / Speech Therapy,ONLINE,16/09/2016,hchg,screener,abr,,PT / OT / Speech Therapy,0.75,PT / OT / Speech Therapy,0.362465125107,PT / OT / Speech Therapy,0.773990806053,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.62881864372,screener,auditory_brainstem_response,,,1,all agree
1129,4225,QUANT URINE CULTURE,quantitative urine culture,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,urine,culture,,Nursing Services,0.76,Laboratory,0.983065126333,Laboratory,0.999999963339,Laboratory,"Logistic, DeepNN",2,0,1,1,0.661021696557,quant,urine,culture,,1,jaro disagree
1130,813,K ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Laboratory,0.89,Laboratory,0.581142293378,Laboratory,0.883630716079,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.784924336485,k,istat,,,0,all agree
1131,893,ALBUTEROL INH U.D. PER MG .....,albuterol inhaled u daily per milligram,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,inhalation,per,milligram,Pharmacy,0.75,Pharmacy,0.683606564316,Pharmacy,0.997601241769,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.810402602028,albuterol,inh,per,daily,1,all agree
1132,2958,DRAPE EXTREMITY LWR 88X131IN 89276 - CSC,drape extremity lower 88x131 inches 89276 central_supply service,Supply,RETROSPECTIVE,13/07/2016,drape,inches,,,Laboratory,0.7,Supply,0.815672238584,Supply,0.994471483141,Supply,"Logistic, DeepNN",2,0,1,1,0.603381240575,lower,drape,service,inches,1,jaro disagree
1133,6249,LACTULOSE 10 GRAM/15 ML SO,lactulose 10 gram/15_ml so,Pharmacy,ONLINE,19/09/2016,gram/15_ml,lactulose,,,Pharmacy,0.89,Pharmacy,0.9734564925,Pharmacy,0.999990997333,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.954482496611,gram/15_ml,lactulose,,,1,all agree
1134,955,GRANISETRON HCL 100MCG INJ,granisetron hcl 100mcg injection,Pharmacy,RETROSPECTIVE,12/07/2016,granisetron,100mcg,injection,hcl,Pharmacy,0.78,Pharmacy,0.968642004859,Pharmacy,0.999972730178,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.916204911679,granisetron,100mcg,inj,hcl,1,all agree
1135,1096,NICU ACUITY III,neonatal_intensive_care_unit acuity iii,Room and Board,RETROSPECTIVE,12/07/2016,iii,NICU,acuity,,Room and Board,0.71,Room and Board,0.672634377032,Room and Board,0.902197711079,Room and Board,"Jaro, Logistic, DeepNN",3,1,1,1,0.761610696037,iii,nicu,acuity,,1,all agree
1136,2918,CHLORIDE  URINE,chloride urine,Laboratory,RETROSPECTIVE,13/07/2016,urine,chloride,,,Laboratory,0.87,Laboratory,0.749632952151,Laboratory,0.949145643129,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.85625953176,urine,chloride,,,1,all agree
1137,6061,TPN - (PATIENTS 5-10 KG),total_parenteral_nutrition patients 5 10 kg,Pharmacy,ONLINE,16/09/2016,tpn,patients,kg,,Pharmacy,0.96,Pharmacy,0.920165034475,Pharmacy,0.999983735222,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.960049589899,tpn,patients,kg,,1,all agree
1138,6277,PHENOBARBITAL 32.4 MG TAB,phenobarbital 32.4_mg tablet,Pharmacy,ONLINE,19/09/2016,32.4_mg,tab,phenobarbital,,Pharmacy,0.92,Pharmacy,0.953055913413,Pharmacy,0.999970825414,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.957675579609,32.4_mg,tab,phenobarbital,,1,all agree
1139,6129,VANCOMYCIN 1 GM/200ML SOLN,vancomycin 1_gm/200_ml solution,Pharmacy,ONLINE,16/09/2016,1_gm/200_ml,vancomycin,soln,,Pharmacy,0.89,Pharmacy,0.963508198545,Pharmacy,0.999725275069,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.951077824538,1_gm/200_ml,vancomycin,soln,,1,all agree
1140,5074,ECHO TRANSTHORACI,echocardiogram transthoracic,Cardiology,ONLINE,16/09/2016,echocardiogram,transthoracic,,,Cardiology,0.92,Cardiology,0.677424944564,Cardiology,0.661260106746,Cardiology,"Jaro, Logistic, DeepNN",3,1,1,1,0.752895017103,echocardiogram,transthoracic,,,1,all agree
1141,5644,METABOLIC PANEL TOTAL CA,metabolic panel total calcium,Laboratory,ONLINE,16/09/2016,total,ca,panel,metabolic,Laboratory,0.81,Laboratory,0.954540189763,Laboratory,0.999997555777,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.921512581847,total,ca,panel,metabolic,1,all agree
1142,4868,CHARGE FOR PREOP CARE,charge for preoperative care,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,charge,preop,care,,Professional Fee,0.72,Nursing Services,0.47148438111,Nursing Services,0.727203955099,Nursing Services,"Logistic, DeepNN",2,0,1,1,0.399562778736,charge,preop,care,,0,jaro disagree
1143,3912,GAIT TRAINING 5 MIN,gait training 5 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,training,minutes,gait,,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.721268424762,PT / OT / Speech Therapy,0.983617852546,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.888295425769,training,min,gait,,1,all agree
1144,4224,PULSE OXIMTRY SINGLE,pulse oximetry single,Monitoring,RETROSPECTIVE,13/07/2016,single,oximetry,pulse,,Monitoring,0.91,Monitoring,0.849738101509,Monitoring,0.999724826505,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.919820976005,single,oximtry,pulse,,1,all agree
1145,4909,COMPREHENSIVE MET,comprehensive metabolic,Laboratory,ONLINE,16/09/2016,comprehensive,metabolic,,,Laboratory,0.92,Laboratory,0.897654163657,Laboratory,0.999995565192,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.939216576283,comprehensive,metabolic,,,1,all agree
1146,2370,ONDANSETRON 1MG INJ,ondansetron 1_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,1_mg,ondansetron,inj,,Pharmacy,1.0,Pharmacy,0.951128544976,Pharmacy,0.999961039419,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.983696528132,1_mg,ondansetron,inj,,1,all agree
1147,5367,HC PROTHROMBIN TIME,prothrombin_time,Laboratory,ONLINE,16/09/2016,time,prothrombin,,,Laboratory,0.96,Laboratory,0.843498227482,Laboratory,0.994737821222,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.932745349568,prothrombin_time,,,,1,all agree
1148,6150,XR CHEST 1 VIEW FRONTAL,x-ray chest 1 view frontal,Radiology,ONLINE,16/09/2016,frontal,chest,xr,view,Radiology,0.86,Radiology,0.795307303142,Radiology,0.999941429317,Radiology,"Jaro, Logistic, DeepNN",3,1,1,1,0.88508291082,frontal,chest,xr,view,1,all agree
1149,4689,ALBUTEROL 90 MCG/PUFF HFAA 8 G CANISTER,albuterol 90 microgram/puff hfaa 8 gram canister,Pharmacy,ONLINE,16/09/2016,albuterol,microgram,,,Laboratory,0.7,Pharmacy,0.88071754985,Pharmacy,0.999411755062,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.626709768304,albuterol,microgram,gram,,1,jaro disagree
1150,720,GLUCOSE BLD BY MONITOR DEVICE,glucose blood by monitor device,Monitoring,RETROSPECTIVE,12/07/2016,device,bay,monitor,blood,Monitoring,1.0,Monitoring,0.904085997742,Monitoring,0.99639359761,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.966826531784,device,monitor,bld,glucose,1,all agree
1151,47,IV PUMP-PER LINE/PUMP CHARGE,intravenous pump per line/pump charge,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,charge,intravenous,per,Capital Equipment,0.75,Capital Equipment,0.919983959521,Capital Equipment,0.999999079381,Capital Equipment,"Jaro, Logistic, DeepNN",3,1,1,1,0.889994346301,pump,charge,line,iv,1,all agree
1152,4021,HB TOOL DISSECT LEGEND 9CM 7.5MM,tool dissect legend 9cm 7.5mm,Supply,RETROSPECTIVE,13/07/2016,tool,7.5mm,dissect,9cm,Supply,0.79,Supply,0.882422411103,Supply,0.992482790024,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.888301733709,tool,7.5mm,dissect,9cm,1,all agree
1153,3503,14151192 - OXYCODONE HCL TABLET 5MG,oxycodone hcl tablet 5_mg,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,5_mg,oxycodone,hcl,Pharmacy,0.83,Pharmacy,0.952452026584,Pharmacy,0.999981589191,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.927477871925,tablet,5_mg,oxycodone,hcl,1,all agree
1154,3301,HB LIDOCAINE 4% CREAM 5GM TUBE,lidocaine 4% cream 5_gram tube,Pharmacy,RETROSPECTIVE,13/07/2016,tube,5_gm,lidocaine,,Pharmacy,0.77,Pharmacy,0.842950992709,Pharmacy,0.999640775802,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.870863922837,tube,lidocaine,cream,,1,all agree
1155,2419,ASPIRIN 325 MG TABS,aspirin 325_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,tabs,325_mg,aspirin,,Pharmacy,0.82,Pharmacy,0.934402770962,Pharmacy,0.999960179261,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.918120983408,tabs,325_mg,aspirin,,1,all agree
1156,3666,77042463 - TRAY FOLEY 16FR 350CC TEMP MTR,tray foley 16fr 350_cc temperature mtr,Supply,RETROSPECTIVE,13/07/2016,tray,,,,Supply,0.68,Supply,0.902158191978,Supply,0.996835827001,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.859664672993,foley,tray,,,1,all agree
1157,5783,PAPAVERINE 30 MG/ML SOLN 10 ML VIAL,papaverine 30_mg/ml solution 10_ml vial,Pharmacy,ONLINE,16/09/2016,vial,10_ml,soln,,Pharmacy,0.97,Pharmacy,0.952130315554,Pharmacy,0.998570904824,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.973567073459,vial,10_ml,soln,,1,all agree
1158,1903,PROTHROMBIN TIME INR,prothrombin time inr,Laboratory,RETROSPECTIVE,12/07/2016,time,inr,prothrombin,,Laboratory,0.97,Laboratory,0.909337562198,Laboratory,0.994069086559,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.957802216253,time,inr,prothrombin,,1,all agree
1159,1412,IV ACCESS VALVE,intravenous access valve,Supply,RETROSPECTIVE,12/07/2016,access,valve,intravenous,,Supply,0.71,Supply,0.637757303218,Supply,0.460415652122,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.602724318447,access,valve,iv,,1,all agree
1160,317,SODIUM CHLORIDE 0.9% SOLN,sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,solution,sodium,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.785076094229,Diluent / Flush / Irrigant,0.992803821468,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.925959971899,0.9%,chloride,soln,sodium,1,all agree
1161,5785,PASSEY MUIR EVALUATION PER 15 MIN,passey muir evaluation per 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,min,evaluation,per,,Laboratory,0.74,PT / OT / Speech Therapy,0.745154752669,PT / OT / Speech Therapy,0.87213094393,PT / OT / Speech Therapy,"Logistic, DeepNN",2,0,1,1,0.5390952322,evaluation,15_minutes,per,,1,jaro disagree
1162,2105,RB NEONATAL-ICU CRIT LEV 1,room_and_board neonatal intensive_care_unit critical level 1,Room and Board,RETROSPECTIVE,12/07/2016,neonatal,ICU,rab,critical,Room and Board,0.98,Room and Board,0.824298775657,Room and Board,0.999990432933,Room and Board,"Jaro, Logistic, DeepNN",3,1,1,1,0.93476306953,neonatal,intensive_care_unit,rb,crit,1,all agree
1163,5437,HCHG CMA-INTERPRETATION AND REPORT HCHG CMA-INTERPRETATION AND REPORT,cma interpretation and report,Professional Fee,ONLINE,16/09/2016,report,hchg,interpretation,cma,Supply,0.72,Laboratory,0.642102788623,Laboratory,0.976864344974,Laboratory,"Logistic, DeepNN",2,0,1,1,0.539655711199,report,interpretation,cma,,0,jaro disagree
1164,6140,VECURONIUM HA 1MG/ ML 10MG SYR,vecuronium ha 1_mg/ml 10_mg syringe,Pharmacy,ONLINE,16/09/2016,syr,10_mg,,,Pharmacy,0.81,Pharmacy,0.934522576267,Pharmacy,0.997088533619,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.913870369962,syr,10_mg,,,1,all agree
1165,931,DEXTROMETHORPHAN-GUAIFENESIN 30-600 MG TB12,dextromethorphan guaifenesin 30 600_mg tb12,Pharmacy,RETROSPECTIVE,12/07/2016,tb12,,,,Pharmacy,0.76,Pharmacy,0.937078463481,Pharmacy,0.999981979735,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.899020147739,guaifenesin,dextromethorphan,tb12,600_mg,1,all agree
1166,4338,XRAY ABDOMEN AP 1 VIEW,x-ray abdomen anterior_posterior 1 view,Radiology,RETROSPECTIVE,13/07/2016,ap,abdomen,x-ray,view,Radiology,0.85,Radiology,0.875362225223,Radiology,0.999972753832,Radiology,"Jaro, Logistic, DeepNN",3,1,1,1,0.908444993019,ap,abdomen,x-ray,view,1,all agree
1167,4087,LAB GLYC HGB,laboratory glycol hemoglobin,Laboratory,RETROSPECTIVE,13/07/2016,hemoglobin,laboratory,glycol,,Monitoring,0.71,Laboratory,0.893426907228,Laboratory,0.99422988683,Laboratory,"Logistic, DeepNN",2,0,1,1,0.629218931353,hgb,lab,glycol,,1,jaro disagree
1168,6252,LEVETIRACETAM 250 MG TAB,levetiracetam 250_mg tablet,Pharmacy,ONLINE,19/09/2016,250_mg,tab,levetiracetam,,Pharmacy,0.93,Pharmacy,0.961195697732,Pharmacy,0.999990219374,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.963728639035,250_mg,tab,levetiracetam,,1,all agree
1169,4301,TRAY SUT REMOVE,tray suture remove,Supply,RETROSPECTIVE,13/07/2016,suture,tray,remove,,Respiratory Therapy,0.73,Supply,0.92661653842,Supply,0.99995354335,Supply,"Logistic, DeepNN",2,0,1,1,0.642190027257,sut,tray,remove,,1,jaro disagree
1170,2163,SODIUM BICARB TAB 650MG,sodium bicarb tablet 650_mg,Pharmacy,RETROSPECTIVE,12/07/2016,650_mg,bicarb,tab,sodium,Pharmacy,0.81,Pharmacy,0.912021669528,Pharmacy,0.998001561945,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.906674410491,650_mg,bicarb,tab,sodium,1,all agree
1171,494,SILDENAFIL CIT 100MG/4,sildenafil citrate 100_mg/4,Plan Benefit,RETROSPECTIVE,12/07/2016,100_mg/4,sildenafil,citrate,,Plan Benefit,0.83,Plan Benefit,0.74934195863,Plan Benefit,0.674490676082,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.751277544904,100_mg/4,sildenafil,citrate,,1,all agree
1172,3688,83946810 - OXYGEN CONSUMPTION,oxygen consumption,Respiratory Therapy,RETROSPECTIVE,13/07/2016,consumption,oxygen,,,Respiratory Therapy,0.75,Respiratory Therapy,0.692381734658,Respiratory Therapy,0.644493917506,Respiratory Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.695625217388,consumption,oxygen,,,1,all agree
1173,1247,RT SUCTION PER PROC,respiratory_therapy suction per procedure,Respiratory Therapy,RETROSPECTIVE,12/07/2016,RT,suction,procedure,per,Laboratory,0.73,Respiratory Therapy,0.553457692947,Respiratory Therapy,0.531216791861,Respiratory Therapy,"Logistic, DeepNN",2,0,1,1,0.361558161603,rt,suction,procedure,per,1,jaro disagree
1174,4033,HIGH FLOW THERAPY,high flow therapy,Respiratory Therapy,RETROSPECTIVE,13/07/2016,high,therapy,flow,,Supply,0.75,Respiratory Therapy,0.37520353598,PT / OT / Speech Therapy,0.519249651215,Supply,Jaro,1,1,0,0,0.25,high,therapy,flow,,0,all disagree
1175,75,0.9% SODIUM CHLORIDE 0.9 % SOLN,0.9% sodium chloride 0.9% solution,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,chloride,solution,sodium,,Diluent / Flush / Irrigant,0.95,Diluent / Flush / Irrigant,0.785076094229,Diluent / Flush / Irrigant,0.992803821468,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.909293305232,chloride,soln,sodium,,1,all agree
1176,4449,CONT VENTILATION 1ST,continuous ventilation 1st,Respiratory Therapy,ONLINE,29/08/2016,control,ventilation,1st,,Respiratory Therapy,0.79,Respiratory Therapy,0.411521009204,OR / Anesthesia / Recovery Room,0.435804515337,Respiratory Therapy,"Jaro, Logistic",2,1,1,0,0.400507003068,ventilation,continuous,1st,,1,deepnn disagree
1177,5863,PREP ANTIMIC PVI 10PCT 4OZ,preparation antimic pvi 10pct 4oz,Pharmacy,ONLINE,16/09/2016,prep,,,,Supply,0.71,Pharmacy,0.409797249619,Pharmacy,0.577712080601,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.32916977674,prep,,,,1,jaro disagree
1178,6111,URNLS DIP STICK/TABLET RGN,urinalysis dip stick/tablet reagent,Laboratory,ONLINE,16/09/2016,tablet,,,,Laboratory,0.91,Pharmacy,0.376336482259,Pharmacy,0.910489656606,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.428942046288,urinalysis,stick,tablet,reagent,0,jaro disagree
1179,2254,MULTIVITAMIN WITH MINERALS,multivitamin with minerals,Pharmacy,RETROSPECTIVE,12/07/2016,minerals,multivitamin,,,Pharmacy,0.82,Pharmacy,0.559206911093,Pharmacy,0.845513379323,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.741573430139,minerals,multivitamin,,,1,all agree
1180,2037,INH TX AC AWY OBST,inhaled treatment acid airway obstruction,Respiratory Therapy,RETROSPECTIVE,12/07/2016,traction,inhalation,,,Laboratory,0.68,Respiratory Therapy,0.927673486188,Respiratory Therapy,0.998321790526,Respiratory Therapy,"Logistic, DeepNN",2,0,1,1,0.641998425571,acid,inh,tx,awy,1,jaro disagree
1181,3638,77000453 - FLUTTER VALVE,flutter valve,Supply,RETROSPECTIVE,13/07/2016,valve,flutter,,,Supply,0.68,Supply,0.712102123978,Supply,0.880072080918,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.757391401632,valve,flutter,,,1,all agree
1182,186,HEPARIN SODIUM LOCK FLUSH 1,heparin sodium lock flush 1,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,lock,flush,sodium,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.953925310152,Diluent / Flush / Irrigant,0.9995031608,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.921142823651,heparin,lock,flush,sodium,1,all agree
1183,2867,ANES ANALYS FASTING BLOOD,anesthesia analysis fasting blood,Laboratory,RETROSPECTIVE,13/07/2016,fasting,anesthesia,analysis,blood,Laboratory,0.87,Laboratory,0.85469003607,Laboratory,0.993740359542,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.906143465204,fasting,anesthesia,analysis,blood,1,all agree
1184,3636,70555206 - SOLN IV NSS 1000ML 2B1324,solution intravenous normal_saline_sterile 1000_ml 2b1324,Diluent / flush / Irrigant,RETROSPECTIVE,13/07/2016,1000_ml,solution,normal_saline_sterile,intravenous,Pharmacy,0.8,Diluent / Flush / Irrigant,0.695240743398,Diluent / Flush / Irrigant,0.989609177469,Diluent / Flush / Irrigant,"Logistic, DeepNN",2,0,1,1,0.561616640289,soln,1000_ml,iv,,0,jaro disagree
1185,4071,IV D5W 250 ML,intravenous dextrose_5%_in_water 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,250_ml,intravenous,dextrose_5%_in_water,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.858051685965,Diluent / Flush / Irrigant,0.997549872171,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.941867186045,250_ml,iv,d5w,,1,all agree
1186,3607,63527001 - BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory,RETROSPECTIVE,13/07/2016,metabolic,panel,basic,,Laboratory,0.9,Laboratory,0.876832335376,Laboratory,0.999632577117,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.925488304164,basic_metabolic_panel,,,,1,all agree
1187,1346,GAUZE  KERLIX 4.5,gauze kerlix 4.5,Supply,RETROSPECTIVE,12/07/2016,4.5,gauze,kerlix,,Supply,0.69,Supply,0.884539864385,Supply,0.997342286126,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.85729405017,4.5,gauze,kerlix,,1,all agree
1188,2433,NEOSTIGMINE 5MG/5ML INJ (PREFILL SYR),neostigmine 5_mg/5_ml injection prefill syringe,Pharmacy,RETROSPECTIVE,12/07/2016,syringe,inj, ,,Pharmacy,0.88,Pharmacy,0.962287876558,Pharmacy,0.999875351851,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.947387742803,syringe,neostigmine,inj,,1,all agree
1189,5239,HC BLD GASES O2 SAT ONLY,blood gases oxygen saturation only,Laboratory,ONLINE,16/09/2016,o2,sat,bld,gases,Monitoring,0.75,Laboratory,0.442764649665,Laboratory,0.785604397067,Laboratory,"Logistic, DeepNN",2,0,1,1,0.409456348911,o2,sat,bld,gases,1,jaro disagree
1190,5674,MORPHINE 15 MG/ML SOLN 20,morphine 15_mg/ml solution 20,Pharmacy,ONLINE,16/09/2016,morphine,soln,15_mg/ml,,Pharmacy,0.97,Pharmacy,0.977339092441,Pharmacy,0.999988753147,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.982442615196,morphine,soln,15_mg/ml,,1,all agree
1191,5561,ISCHEMIC SENSOR,ischemic sensor,Supply,ONLINE,16/09/2016,sensor,ischemic,,,Supply,0.72,Supply,0.358598185515,Supply,0.538037682431,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.538878622649,sensor,ischemic,,,1,all agree
1192,2388,HC POTASSIUM  SERUM,potassium serum,Laboratory,RETROSPECTIVE,12/07/2016,potassium,serum, ,,Laboratory,0.96,Laboratory,0.83119861682,Laboratory,0.997495380683,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.929564665834,potassium,serum,,,1,all agree
1193,2702,27054009 - FLUORO GDE CVAD ACCESS/REM,fluroscopy guide cvad access/ream,Radiology,RETROSPECTIVE,13/07/2016,fluroscopy,access,cvad,gde,Radiology,0.75,PT / OT / Speech Therapy,0.339084228433,PT / OT / Speech Therapy,0.736653280761,PT / OT / Speech Therapy,"Logistic, DeepNN",2,0,1,1,0.358579169731,access,guide,,,0,jaro disagree
1194,1904,PAPAVERINE 60MG INJ,papaverine 60_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,60_mg,papaverine,inj,,Pharmacy,0.78,Pharmacy,0.948387654669,Pharmacy,0.999921269814,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.909436308161,60_mg,papaverine,inj,,1,all agree
1195,4981,DEXTROSE 5 % AND 0.9% NACL 5-0.9 % SOLN,dextrose_5% and 0.9% sodium_chloride 5 0.9% solution,Diluent / Flush / Irrigant,ONLINE,16/09/2016,dextrose,soln,nacl,,Pharmacy,0.87,Diluent / Flush / Irrigant,0.681881983895,Diluent / Flush / Irrigant,0.804349284328,Diluent / Flush / Irrigant,"Logistic, DeepNN",2,0,1,1,0.495410422741,soln,nacl,,,1,jaro disagree
1196,147,HEPARIN 12.5 UNITS,heparin 12.5_units,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,12.5_units,,,Pharmacy,0.83,Diluent / Flush / Irrigant,0.5097722647,Diluent / Flush / Irrigant,0.686003558484,Diluent / Flush / Irrigant,"Logistic, DeepNN",2,0,1,1,0.398591941061,heparin,12.5_units,,,1,jaro disagree
1197,2017,IV CONTINOUS - FLOW TUBI,intravenous continuous flow tubing,Supply,RETROSPECTIVE,12/07/2016,tubi,continuous,flow,iv,Respiratory Therapy,0.71,Supply,0.774513074707,Supply,0.845879029707,Supply,"Logistic, DeepNN",2,0,1,1,0.540130701472,tubi,continuous,flow,iv,1,jaro disagree
1198,1276,VENIPUNCTURE ROUTINE,venipuncture routine,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,routine,,,Nursing Services,0.95,Nursing Services,0.872836171484,Nursing Services,0.99887512784,Nursing Services,"Jaro, Logistic, DeepNN",3,1,1,1,0.940570433108,venipuncture,routine,,,1,all agree
1199,4148,MYCOPHENALATE 250 MG PO S,mycophenalate 250_mg by_mouth sigma,Pharmacy,RETROSPECTIVE,13/07/2016,250_mg,by_mouth,sigma,mycophenalate,Pharmacy,0.85,Pharmacy,0.891165655277,Pharmacy,0.999545169551,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.913570274943,250_mg,po,sigma,mycophenalate,1,all agree
1200,3738,AIRWAY LMA UNIQUE STD 3,airway lma unique standard 3,Supply,RETROSPECTIVE,13/07/2016,lma,unique,standard,airway,Respiratory Therapy,0.74,Supply,0.403090210345,Supply,0.72138499299,Supply,"Logistic, DeepNN",2,0,1,1,0.374825067778,lma,unique,std,airway,1,jaro disagree
1201,382,DORNASE 1 MG/ML I,dornase 1_mg/ml i,Plan Benefit,RETROSPECTIVE,12/07/2016,1_mg/ml,dornase,,,Plan Benefit,0.8,Pharmacy,0.601205598827,Plan Benefit,0.676682840543,Plan Benefit,"Jaro, DeepNN",2,1,0,1,0.492227613514,1_mg/ml,dornase,,,1,logistic disagree
1202,1396,HC KIT ARTERIAL BLOOD GAS,kit arterial blood gas,Supply,RETROSPECTIVE,12/07/2016,arterial,gas,blood,kit,Monitoring,0.9,Supply,0.660399617687,Supply,0.931741482811,Supply,"Logistic, DeepNN",2,0,1,1,0.530713700166,arterial,gas,blood,kit,1,jaro disagree
1203,1357,HB ADAPTER CIRCT W/O SX PRT DL,adapter circuit without suction port double_lumen,Supply,RETROSPECTIVE,12/07/2016,circuit,adapter,without,dual,Radiology,0.73,Supply,0.903743047496,Supply,0.995253224181,Supply,"Logistic, DeepNN",2,0,1,1,0.632998757226,adapter,without,sx,circuit,1,jaro disagree
1204,2471,COIL DETACHABLE SOFT TARGET 360 5X15,coil detachable soft target 360 5x15,Implant,RETROSPECTIVE,12/07/2016,coil,detachable,soft,,Implant,0.87,Supply,0.77212641444,Supply,0.694562894549,Supply,"Logistic, DeepNN",2,0,1,1,0.48889643633,soft,,,,0,jaro disagree
