,Unnamed: 0,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_SVM,Prob_SVM,Predicted_Class_Naive,Prob_Naive,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_Randomforest,Prob_Randomforest,Predicted_Class_DeepNN,Prob_DeepNN,Predicted_Class_kNN,Prob_kNN,Predicted_Class_LDA,Prob_LDA,Predicted_Class_XGBoost,Prob_XGBoost,Voted Output,Sum Correct,Correct_Jaro,Correct_SVM,Correct_Naive,Correct_Logistic_OvR,Correct_Randomforest,Correct_DeepNN,Correct_kNN,Correct_LDA,Correct_XGBoost,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4,Maximum_Pred,Maximum_Prob,Voting_Pred,Voting_Prob
1826,1826,1440,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,2016-09-19,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.789942618831,OR / Anesthesia / Recovery Room,0.982547478695,OR / Anesthesia / Recovery Room,0.872770212996,OR / Anesthesia / Recovery Room,0.9,OR / Anesthesia / Recovery Room,0.995172549847,OR / Anesthesia / Recovery Room,0.9,OR / Anesthesia / Recovery Room,0.999839881496,OR / Anesthesia / Recovery Room,0.999587833881,OR / Anesthesia / Recovery Room,9,1,1,1,1,1,1,1,1,1,0.93331784175,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.999839881496,OR / Anesthesia / Recovery Room,0.93331784175
1827,1827,6413,INTUBATION ENDOTRACHEAL EMERG,intubation endotracheal emergent,Respiratory Therapy,ONLINE,2016-10-06,intubation,emergent,endotracheal,,Respiratory Therapy,0.94,Respiratory Therapy,0.57423585583,Supply,0.777259219039,Respiratory Therapy,0.428255066601,Supply,0.3,Supply,0.358156820498,OR / Anesthesia / Recovery Room,0.3,Respiratory Therapy,0.728126380858,OR / Anesthesia / Recovery Room,0.967680990696,Respiratory Therapy,4,1,1,0,1,0,0,0,1,0,0.296735255921,intubation,emergent,endotracheal,,OR / Anesthesia / Recovery Room,0.967680990696,Respiratory Therapy,0.667654325822
1828,1828,695,HCHG BIPAP FIRST DAY HCHG BIPAP FIRST DAY,bipap first day bipap first day,Respiratory Therapy,ONLINE,2016-09-16,day,first,,,Respiratory Therapy,0.74,Supply,0.37530668528,OR / Anesthesia / Recovery Room,0.571353978704,OR / Anesthesia / Recovery Room,0.417081825748,Supply,0.5,OR / Anesthesia / Recovery Room,0.681844169646,Respiratory Therapy,0.4,OR / Anesthesia / Recovery Room,0.922205215334,OR / Anesthesia / Recovery Room,1.0,Respiratory Therapy,2,1,0,0,0,0,0,1,0,0,0.126666666667,day,first,,,OR / Anesthesia / Recovery Room,1.0,OR / Anesthesia / Recovery Room,0.718497037886
1829,1829,5492,CAUTERY PENCIL VALLEYLAB E,cautery pencil valleylab e,Supply,RETROSPECTIVE,2016-07-13,pencil,valleylab,cautery,e,Room and Board,0.7,Supply,0.910714273439,Supply,0.979745621459,Supply,0.877598839499,Supply,0.7,Supply,0.974860341557,Supply,0.6,Supply,0.999999804431,Supply,0.955412089825,Room and Board,1,1,0,0,0,0,0,0,0,0,0.0777777777778,pencil,valleylab,cautery,e,Supply,0.999999804431,Supply,0.874791371276
1830,1830,3328,LAB-GLUCSE BLOOD REAGENT STRIP,laboratory glucose blood reagent strip,Supply,RETROSPECTIVE,2016-07-12,laboratory,strip,blood,reagent,Supply,1.0,Supply,0.586374948091,Laboratory,0.824993844157,Supply,0.49149195319,Laboratory,0.6,Supply,0.994041095764,Supply,0.5,Supply,0.999988432672,Supply,0.999626040459,Supply,7,1,1,0,1,0,1,1,1,1,0.619058052242,laboratory,strip,blood,reagent,Supply,1.0,Supply,0.795931781454
1831,1831,3883,HC STANDARD BED CHARGE,standard bed charge,Capital Equipment,RETROSPECTIVE,2016-07-12,charge,bed,standard,,Supply,0.74,Supply,0.791422572337,Supply,0.973831218355,Supply,0.696313830868,Supply,0.8,Supply,0.929676597059,Room and Board,0.7,Supply,0.981685794007,Supply,0.999689459801,Supply,8,1,1,1,1,1,1,0,1,1,0.76806883027,charge,bed,standard,,Supply,0.999689459801,Supply,0.864077434053
1832,1832,4436,77000498 - SUTURE 4-0 CHROMIC U203H,suture 4 0 chromic,Supply,RETROSPECTIVE,2016-07-13,chromic,suture,u203h,,Supply,0.72,Supply,0.820037903451,Supply,0.962178403456,Supply,0.544206821869,Supply,0.8,Supply,0.801987763933,Supply,0.6,Supply,0.584279036412,Supply,0.714710652828,Supply,9,1,1,1,1,1,1,1,1,1,0.72748895355,chromic,suture,,,Supply,0.962178403456,Supply,0.72748895355
1833,1833,1348,TRIAMCINOLONE 0.5% CREA 15 G TUBE,triamcinolone 0.5% cream 15 gram tube,Pharmacy,ONLINE,2016-09-16,tube,cream,,,Pharmacy,0.9,Pharmacy,0.566180102107,Pharmacy,0.924985483021,Pharmacy,0.769632571463,Pharmacy,0.9,Pharmacy,0.938681959662,Pharmacy,0.6,Pharmacy,0.999989385154,Pharmacy,0.93202984333,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.836833260526,tube,gram,cream,,Pharmacy,0.999989385154,Pharmacy,0.836833260526
1834,1834,1442,BI PAP PER DAY,bilevel_positive_airway_pressure per day,Respiratory Therapy,ONLINE,2016-09-19,pap,bilateral,per,day,Capital Equipment,0.74,Respiratory Therapy,0.839259969921,Respiratory Therapy,0.753758352619,Respiratory Therapy,0.776033632326,Respiratory Therapy,0.4,Respiratory Therapy,0.910708175017,Respiratory Therapy,0.7,Respiratory Therapy,0.998610764874,Respiratory Therapy,0.980444788933,Capital Equipment,1,1,0,0,0,0,0,0,0,0,0.0822222222222,day,per,bilevel_positive_airway_pressure,,Respiratory Therapy,0.998610764874,Respiratory Therapy,0.794851960461
1835,1835,2177,GLUCOSE BLOOD ATP,glucose blood atp,Laboratory,RETROSPECTIVE,2016-07-12,atap,blood,glucose,,Laboratory,0.93,Laboratory,0.899252868951,Laboratory,0.975234501202,Laboratory,0.667949430783,Laboratory,1.0,Laboratory,0.587720684098,Laboratory,0.8,Laboratory,0.814017085196,Laboratory,0.855833351612,Laboratory,9,1,1,1,1,1,1,1,1,1,0.836667546871,blood,atp,glucose,,Laboratory,1.0,Laboratory,0.836667546871
1836,1836,6669,HCHG ER LEVEL V EXTENSIVE RESOURCES,emergency room level view extensive resources,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,er,v,level,,Laboratory,0.7,Room and Board,0.744042837743,Room and Board,0.875345652313,Room and Board,0.705853642636,OR / Anesthesia / Recovery Room,0.3,Room and Board,0.949880184186,Room and Board,0.7,Room and Board,0.973276299101,Room and Board,0.707155406475,Laboratory,1,1,0,0,0,0,0,0,0,0,0.0777777777778,v,room,level,,Room and Board,0.973276299101,Room and Board,0.807936288922
1837,1837,883,LORAZEPAM 2 MG/ML CONC 30 ML BOTTLE,lorazepam 2_mg/ml concentrate 30_ml bottle,Pharmacy,ONLINE,2016-09-16,lorazepam,concentrate,30_ml,bottle,Pharmacy,0.89,Pharmacy,0.98604939722,Pharmacy,0.999898437495,Pharmacy,0.957883314831,Pharmacy,0.7,Pharmacy,0.999670855687,Pharmacy,0.9,Pharmacy,0.999999999903,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.937055778348,lorazepam,30_ml,bottle,,Pharmacy,1.0,Pharmacy,0.937055778348
1838,1838,2183,GLUCOSE QUANT WHOLE BLD,glucose quantitative whole blood,Laboratory,RETROSPECTIVE,2016-07-12,quantitative,whole,blood,glucose,Laboratory,1.0,Laboratory,0.982654272782,Laboratory,0.995699600459,Laboratory,0.938663751866,Laboratory,0.9,Laboratory,0.994841017178,Laboratory,1.0,Laboratory,0.999993254193,Laboratory,1.0,Laboratory,9,1,1,1,1,1,1,1,1,1,0.979094655164,quant,whole,bld,glucose,Laboratory,1.0,Laboratory,0.979094655164
1839,1839,87,D5W 250ML INJ,dextrose_5%_in_water 250_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,250_ml,injection,D5W,,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.933800909829,Diluent / Flush / Irrigant,0.991615641786,Diluent / Flush / Irrigant,0.819682711429,Diluent / Flush / Irrigant,0.6,Diluent / Flush / Irrigant,0.998610444092,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.857746996359,Diluent / Flush / Irrigant,0.969673097134,Diluent / Flush / Irrigant,9,1,1,1,1,1,1,1,1,1,0.897903311181,250_ml,inj,d5w,,Diluent / Flush / Irrigant,1.0,Diluent / Flush / Irrigant,0.897903311181
1840,1840,2827,HC VENIPUNCTURE,venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,,,,Nursing Services,0.95,Nursing Services,0.776482592474,Laboratory,0.530435361546,Nursing Services,0.747378565539,Nursing Services,1.0,Nursing Services,0.987516987269,Nursing Services,1.0,Nursing Services,0.999987817059,Nursing Services,1.0,Nursing Services,8,1,1,0,1,1,1,1,1,1,0.829040662482,venipuncture,,,,Nursing Services,1.0,Nursing Services,0.932670745293
1841,1841,6014,VITAMIN B-12 CYANOCOBALAMIN UP TO 1 000 MCG,vitamin b 12 cyanocobalamin up to 1 0 microgram,Pharmacy,RETROSPECTIVE,2016-07-13,b,mcg,vitamin,cyanocobalamin,Plan Benefit,0.69,Pharmacy,0.853719991462,Pharmacy,0.980509130612,Pharmacy,0.80075757407,Laboratory,0.6,Pharmacy,0.999536026551,Laboratory,0.5,Pharmacy,0.999999999358,Pharmacy,0.999996066093,Plan Benefit,1,1,0,0,0,0,0,0,0,0,0.0766666666667,b,mcg,vitamin,cyanocobalamin,Pharmacy,0.999999999358,Pharmacy,0.939086464691
1842,1842,2556,DEXMEDETOMIDINE 100MCG/ML IN,dexmedetomidine 100_mcg/ml injection,Pharmacy,RETROSPECTIVE,2016-07-12,dexmedetomidine,100_mcg/ml,,,Pharmacy,0.91,Pharmacy,0.949600017892,Pharmacy,0.999512476322,Pharmacy,0.942160381534,Pharmacy,1.0,Pharmacy,0.997049112717,Pharmacy,1.0,Pharmacy,0.999999998012,Pharmacy,0.99953854084,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.977540058591,dexmedetomidine,injection,100_mcg/ml,,Pharmacy,1.0,Pharmacy,0.977540058591
1843,1843,2582,GANCICLOVIR SODIUM 500 MG,ganciclovir sodium 500_mg,Pharmacy,RETROSPECTIVE,2016-07-12,ganciclovir,500_mg,sodium,,Pharmacy,1.0,Pharmacy,0.947886271888,Pharmacy,0.994606536788,Pharmacy,0.856687552252,Pharmacy,1.0,Pharmacy,0.999743792009,Pharmacy,0.8,Pharmacy,0.999960625931,Pharmacy,0.999999761581,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.955431615606,ganciclovir,500_mg,sodium,,Pharmacy,1.0,Pharmacy,0.955431615605
1844,1844,551,HC DIFFICULT IV START VP >3 YO,difficult intravenous start vp greater_than 3 years_old,Nursing Services,ONLINE,2016-09-16,greater_than,iv,,,Laboratory,0.71,OR / Anesthesia / Recovery Room,0.318934580561,Supply,0.61119037211,OR / Anesthesia / Recovery Room,0.397983812533,Nursing Services,0.2,OR / Anesthesia / Recovery Room,0.326661456699,Supply,0.5,Procedure,0.93401401089,Capital Equipment,0.727588653564,Implant,0,0,0,0,0,0,0,0,0,0,0.0,greater_than,iv,,,Procedure,0.93401401089,OR / Anesthesia / Recovery Room,0.347859949931
1845,1845,5951,SUCCINYL CL 20MG-10ML INJ,succinyl chloride 20_mg 10_ml injection,Pharmacy,RETROSPECTIVE,2016-07-13,10_ml,20_mg,injection,chloride,Pharmacy,0.84,Pharmacy,0.885878019233,Pharmacy,0.987857276836,Pharmacy,0.800265757639,Pharmacy,1.0,Pharmacy,0.943054931517,Pharmacy,0.8,Pharmacy,0.500713053251,Pharmacy,0.999987721443,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.861972973324,10_ml,20_mg,inj,cl,Pharmacy,1.0,Pharmacy,0.861972973324
1846,1846,692,HCHG ANESTHESIA PER 15 MIN TO 1HR HCHG ANESTHESIA PER 15 MIN TO 1HR,anesthesia per 15_minutes to 1hr,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,min,anesthesia,per,,Laboratory,0.7,OR / Anesthesia / Recovery Room,0.493142203807,OR / Anesthesia / Recovery Room,0.994883658119,OR / Anesthesia / Recovery Room,0.795066704011,Respiratory Therapy,0.3,OR / Anesthesia / Recovery Room,0.934241822295,OR / Anesthesia / Recovery Room,0.6,OR / Anesthesia / Recovery Room,0.99999985915,OR / Anesthesia / Recovery Room,0.999929070473,Laboratory,1,1,0,0,0,0,0,0,0,0,0.0777777777778,1hr,anesthesia,per,15_minutes,OR / Anesthesia / Recovery Room,0.99999985915,OR / Anesthesia / Recovery Room,0.831037616836
1847,1847,4334,14987242 - SODIUM CITRATE SOLN 4% 3ML,sodium citrate solution 4% 3_ml,Pharmacy,RETROSPECTIVE,2016-07-13,solution,citrate,3_ml,sodium,Monitoring,0.74,Supply,0.431882547214,Pharmacy,0.711475272734,Pharmacy,0.549491445523,Diluent / Flush / Irrigant,0.7,Pharmacy,0.517937355055,Diluent / Flush / Irrigant,0.6,Pharmacy,0.902395847447,Pharmacy,0.96443849802,Laboratory,0,0,0,0,0,0,0,0,0,0,0.0,soln,citrate,3_ml,sodium,Pharmacy,0.96443849802,Pharmacy,0.729147683756
1848,1848,1473,DEXTROSE 5% AND 0.9% NACL,dextrose_5% and 0.9% sodium_chloride,Pharmacy,ONLINE,2016-09-19,dextrose,nacl,,,Pharmacy,0.97,Diluent / Flush / Irrigant,0.908232052867,Diluent / Flush / Irrigant,0.836649145847,Diluent / Flush / Irrigant,0.777142574063,Pharmacy,0.8,Diluent / Flush / Irrigant,0.994655397213,Diluent / Flush / Irrigant,0.8,Diluent / Flush / Irrigant,0.998613403,Diluent / Flush / Irrigant,0.999980926514,Pharmacy,2,1,0,0,0,1,0,0,0,0,0.196666666667,0.9%,dextrose_5%,nacl,,Diluent / Flush / Irrigant,0.999980926514,Diluent / Flush / Irrigant,0.902181928501
1849,1849,2938,CATHETER SOFT ONEIL,catheter soft oneil,Supply,RETROSPECTIVE,2016-07-12,catheter,soft,oneil,,Supply,0.8,Supply,0.948627767781,Supply,0.999070204932,Supply,0.84108162465,Supply,0.9,Supply,0.979357228991,Supply,1.0,Supply,0.996067099962,Supply,0.988484323025,Supply,9,1,1,1,1,1,1,1,1,1,0.93918758326,catheter,soft,oneil,,Supply,1.0,Supply,0.93918758326
1850,1850,5493,CBC W AUTO DIFF,complete_blood_count with automated differential,Laboratory,RETROSPECTIVE,2016-07-13,complete_blood_count,differential,automated,,Laboratory,1.0,Laboratory,0.951514096962,Laboratory,0.999689706156,Laboratory,0.928742066305,Laboratory,1.0,Laboratory,0.995920502004,Laboratory,1.0,Laboratory,0.999999293663,Laboratory,1.0,Laboratory,9,1,1,1,1,1,1,1,1,1,0.986207296121,cbc,diff,automated,,Laboratory,1.0,Laboratory,0.986207296121
1851,1851,4203,POTASSIUM ACETATE 2 MEQ/ML SOLN 20 ML EXTEMP,potassium acetate 2_meq/ml solution 20_ml extemp,Pharmacy,RETROSPECTIVE,2016-07-12,potassium,soln,20_ml,,Pharmacy,0.87,Pharmacy,0.988380164028,Pharmacy,0.996937395873,Pharmacy,0.950588914089,Pharmacy,1.0,Pharmacy,0.999658396908,Pharmacy,0.9,Pharmacy,0.999999920058,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.967284976773,potassium,extemp,soln,acetate,Pharmacy,1.0,Pharmacy,0.967284976773
1852,1852,6837,NEBULIZER INIT,nebulizer init,Respiratory Therapy,ONLINE,2016-10-12,init,nebulizer,,,Respiratory Therapy,0.76,Supply,0.564206724235,Supply,0.776015483674,Supply,0.483876043184,Supply,0.5,Supply,0.789070024104,Supply,0.5,Supply,0.999945835925,Supply,0.989814519882,Respiratory Therapy,1,1,0,0,0,0,0,0,0,0,0.0844444444444,init,nebulizer,,,Supply,0.999945835925,Supply,0.700366078875
1853,1853,5888,PREALBUMIN (PAB),prealbumin pab,Laboratory,RETROSPECTIVE,2016-07-13,pab,prealbumin,,,Laboratory,0.92,Laboratory,0.931590302255,Laboratory,0.98745347988,Laboratory,0.860660582963,Laboratory,1.0,Laboratory,0.889511756202,Laboratory,0.9,Laboratory,0.999978982531,Laboratory,0.973119556904,Laboratory,9,1,1,1,1,1,1,1,1,1,0.940257184526,pab,prealbumin,,,Laboratory,1.0,Laboratory,0.940257184526
1854,1854,6642,HCHG CULTURE EYE,culture eye,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,culture,eye,,,OR / Anesthesia / Recovery Room,0.87,Laboratory,0.715901244209,Laboratory,0.849864996147,Laboratory,0.495623264974,Laboratory,0.25,Supply,0.519858026912,Laboratory,0.7,Procedure,0.499637133138,OR / Anesthesia / Recovery Room,0.841996073723,OR / Anesthesia / Recovery Room,2,1,0,0,0,0,0,0,0,1,0.190221785969,culture,eye,,,OR / Anesthesia / Recovery Room,0.87,Laboratory,0.602277901066
1855,1855,4886,COMPLETE 2D ECHO,complete 2_dimensional echocardiogram,Cardiology,ONLINE,2016-08-24,echocardiogram,complete,,,Laboratory,0.75,Cardiology,0.545100438434,Laboratory,0.746856413515,Cardiology,0.508757698485,Laboratory,0.4,Cardiology,0.997747164091,Cardiology,0.4,Cardiology,0.991976861843,Cardiology,0.996676445007,Cardiology,6,0,1,0,1,0,1,1,1,1,0.49336206754,echocardiogram,complete,2_dimensional,,Cardiology,0.997747164091,Cardiology,0.74004310131
1856,1856,5210,14944062 - SENNA 8.6MG TABLET,senna 8.6_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,senna,8.6_mg,tablet,,Pharmacy,0.78,Pharmacy,0.989845076322,Pharmacy,0.999466861179,Pharmacy,0.94287675627,Pharmacy,1.0,Pharmacy,0.999080135529,Pharmacy,1.0,Pharmacy,0.999999998615,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.967918758657,senna,8.6_mg,tablet,,Pharmacy,1.0,Pharmacy,0.967918758657
1857,1857,3591,EPINEPHRINE INJ 2.5 MG/2.5 ML,epinephrine injection 2.5_mg/2.5_ml,Pharmacy,RETROSPECTIVE,2016-07-12,inj,epinephrine,2.5mg/2.5ml,,Pharmacy,0.81,Pharmacy,0.980835074154,Pharmacy,0.999907015515,Pharmacy,0.941809486101,Pharmacy,0.8,Pharmacy,0.998979232806,Pharmacy,1.0,Pharmacy,0.999999986061,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.947947866071,inj,epinephrine,2.5_mg/2.5_ml,,Pharmacy,1.0,Pharmacy,0.947947866071
1858,1858,6513,BLANKET/PAD WARMING,blanket/pad warming,Supply,ONLINE,2016-10-12,blanket,pad,warming,,Supply,0.72,Supply,0.912809771882,Supply,0.998059399782,Supply,0.803648315225,Supply,0.9,Supply,0.996686048715,Supply,0.9,Supply,0.990427338884,Supply,1.0,Supply,9,1,1,1,1,1,1,1,1,1,0.91351454161,blanket,pad,warming,,Supply,1.0,Supply,0.91351454161
1859,1859,6685,HCHG GROUP II SPECIAL STAINS,group ii special stains,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,ii,stains,group,special,OR / Anesthesia / Recovery Room,0.91,Laboratory,0.631028170289,Supply,0.369321310077,Laboratory,0.627900853704,Laboratory,0.2,OR / Anesthesia / Recovery Room,0.744891780712,Supply,0.4,OR / Anesthesia / Recovery Room,0.347148930173,OR / Anesthesia / Recovery Room,0.997827589512,Nursing Services,0,0,0,0,0,0,0,0,0,0,0.0,ii,stains,group,special,OR / Anesthesia / Recovery Room,0.997827589512,OR / Anesthesia / Recovery Room,0.749967075099
1860,1860,5454,AZITHROMYCIN INJECTION 500MG,azithromycin injection 500_mg,Pharmacy,RETROSPECTIVE,2016-07-13,azithromycin,injection,500_mg,,Pharmacy,0.8,Pharmacy,0.985668071411,Pharmacy,0.999920544373,Pharmacy,0.952663637688,Pharmacy,0.9,Pharmacy,0.999909391658,Pharmacy,1.0,Pharmacy,0.999999995983,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.959795737901,azithromycin,injection,500_mg,,Pharmacy,1.0,Pharmacy,0.959795737901
1861,1861,4966,HB FORCEP BIPOLAR DISP STER SPETZ,forcep bipolar disposable sterile spetz,Supply,RETROSPECTIVE,2016-07-13,disp,,,,Other,0.72,Supply,0.931482741289,Supply,0.999576007387,Supply,0.917881349739,Supply,0.3,Supply,0.976725097583,Supply,0.7,Supply,0.999999883995,Supply,1.0,OR / Anesthesia / Recovery Room,0,0,0,0,0,0,0,0,0,0,0.0,sterile,disp,,,Supply,1.0,Supply,0.853208134999
1862,1862,3197,ELECTRODE  FOAM W/ABRADER 5/,electrode foam with abrader 5/,Supply,RETROSPECTIVE,2016-07-12,abrader,5/,foam,electrode,Supply,0.82,Supply,0.877694982459,Supply,0.999247372815,Supply,0.7915715661,Supply,0.5,Supply,0.987093509542,Supply,0.7,Supply,0.999999880526,Supply,0.999973893166,Supply,9,1,1,1,1,1,1,1,1,1,0.852842356067,abrader,5/,foam,electrode,Supply,0.999999880526,Supply,0.852842356068
1863,1863,1615,EMERGENCY VISIT- MODE,emergency visit mode,Other,ONLINE,2016-08-29,visit,mode,emergency,,Other,0.74,Other,0.180219459379,Supply,0.696788941214,Other,0.189431397926,Supply,0.5,Other,0.551893653574,Other,0.3,Other,0.720047001043,Other,0.746643662453,Other,7,1,1,0,1,0,1,1,1,1,0.380915019375,visit,mode,emergency,,Other,0.746643662453,Other,0.489747882054
1864,1864,2147,BLOOD UREA NITROGEN,blood urea nitrogen,Laboratory,RETROSPECTIVE,2016-07-12,urea,blood,nitrogen,,Nursing Services,0.74,Laboratory,0.950684938862,Laboratory,0.993591059674,Laboratory,0.911533355346,Laboratory,0.9,Laboratory,0.96961342644,Laboratory,1.0,Laboratory,0.999999135547,Laboratory,0.999999880791,OR / Anesthesia / Recovery Room,0,0,0,0,0,0,0,0,0,0,0.0,urea,blood,nitrogen,,Laboratory,1.0,Laboratory,0.965677724583
1865,1865,3607,T4NW-GENERAL MEDICINE PRIVATE,t4nw general medicine private,Room and Board,RETROSPECTIVE,2016-07-12,medicine,t4nw,private,general,Supply,0.69,Room and Board,0.448757833217,Room and Board,0.946128995686,Room and Board,0.471300058537,Room and Board,0.2,Room and Board,0.675308824498,Room and Board,0.4,Room and Board,0.999898511467,Room and Board,0.899464666843,Supply,1,1,0,0,0,0,0,0,0,0,0.0766666666667,medicine,t4nw,private,general,Room and Board,0.999898511467,Room and Board,0.630107361281
1866,1866,836,KETAMINE 50MG/5ML 0.9% NACL BD,ketamine 50_mg/5_ml 0.9% sodium_chloride bd,Pharmacy,ONLINE,2016-09-16,ketamine,nacl,,,Pharmacy,0.83,Pharmacy,0.874476443937,Pharmacy,0.994483423702,Pharmacy,0.813186550592,Pharmacy,0.8,Pharmacy,0.996429969174,Diluent / Flush / Irrigant,0.6,Pharmacy,0.500428930446,Pharmacy,1.0,Pharmacy,8,1,1,1,1,1,1,0,1,1,0.756556146428,ketamine,nacl,,,Pharmacy,1.0,Pharmacy,0.851125664731
1867,1867,5792,MAGNESIUM  SERUM,magnesium serum,Laboratory,RETROSPECTIVE,2016-07-13,magnesium,serum,,,Laboratory,0.88,Laboratory,0.96339170099,Laboratory,0.995616763806,Laboratory,0.897311602893,Laboratory,0.8,Laboratory,0.961374454423,Laboratory,1.0,Laboratory,0.999996806085,Laboratory,0.999999880791,Laboratory,9,1,1,1,1,1,1,1,1,1,0.94418791211,magnesium,serum,,,Laboratory,1.0,Laboratory,0.94418791211
1868,1868,2852,OXYGEN HEATED PER HOUR,oxygen heated per hour,Respiratory Therapy,RETROSPECTIVE,2016-07-12,hour,per,oxygen,heated,Respiratory Therapy,0.87,Respiratory Therapy,0.707165517199,Respiratory Therapy,0.806635252483,Respiratory Therapy,0.718128556778,Respiratory Therapy,0.3,Respiratory Therapy,0.68354156165,Respiratory Therapy,1.0,Respiratory Therapy,0.999921608083,Respiratory Therapy,0.999983310699,Respiratory Therapy,9,1,1,1,1,1,1,1,1,1,0.787263978544,hour,per,oxygen,heated,Respiratory Therapy,1.0,Respiratory Therapy,0.787263978544
1869,1869,3923,IMMUNE GLOBULIN (HUMAN) IV,immune globulin human intravenous,Pharmacy,RETROSPECTIVE,2016-07-12,globulin,immune,iv,human,Pharmacy,0.7,Laboratory,0.372023849617,Laboratory,0.558122006107,Laboratory,0.504435114314,Pharmacy,0.5,OR / Anesthesia / Recovery Room,0.387745170909,Laboratory,0.6,OR / Anesthesia / Recovery Room,0.886981272307,OR / Anesthesia / Recovery Room,0.883260250092,Pharmacy,2,1,0,0,0,1,0,0,0,0,0.133333333333,globulin,immune,iv,human,OR / Anesthesia / Recovery Room,0.886981272307,Laboratory,0.508645242509
1870,1870,5191,14512002 - POLYETHYLENE GLYCOL 17GM PWD,polyethylene glucol 17_gm powder,Pharmacy,RETROSPECTIVE,2016-07-13,polyethylene,17_gm,glucol,powder,Pharmacy,0.87,Pharmacy,0.957249226709,Pharmacy,0.978466393409,Pharmacy,0.844691427855,Pharmacy,0.8,Pharmacy,0.999272686435,Pharmacy,0.8,Pharmacy,0.999999998109,Pharmacy,1.0,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.916631081391,polyethylene,17_gm,glucol,powder,Pharmacy,1.0,Pharmacy,0.916631081391
1871,1871,2652,MYCOPHENOLATE O/S 250MG/1.25ML,mycophenolate oxygen/sigma 250_mg/1.25_ml,Pharmacy,RETROSPECTIVE,2016-07-12,mycophenolate,oxygen,s,250_mg/1.25ml,Pharmacy,0.82,Pharmacy,0.973142537475,Pharmacy,0.987182583584,Pharmacy,0.920079270126,Pharmacy,0.9,Pharmacy,0.999710939745,Pharmacy,0.8,Pharmacy,0.997848261094,Pharmacy,0.999993085861,Pharmacy,9,1,1,1,1,1,1,1,1,1,0.933106297543,mycophenolate,sigma,250_mg/1.25_ml,oxygen,Pharmacy,0.999993085861,Pharmacy,0.933106297543
1872,1872,3023,HC GLUCOSE SUPPLIES AND EQUIPMENT,glucose supplies and equipment,Supply,RETROSPECTIVE,2016-07-12,equipment,supplies,glucose,,Supply,0.79,Capital Equipment,0.222197899511,Supply,0.747202852248,Supply,0.603940481713,Supply,0.3,Supply,0.948857017499,Capital Equipment,0.4,Supply,0.999990035253,Capital Equipment,0.690001964569,Supply,6,1,0,1,1,1,1,0,1,0,0.487776709635,equipment,supplies,glucose,,Supply,0.999990035253,Supply,0.731665064452
1873,1873,5330,77011195 - CATHETER SWAN GANZ 8FR,catheter swan ganz 8fr,Supply,RETROSPECTIVE,2016-07-13,ganz,catheter,swan,8fr,Supply,0.7,Supply,0.962362294012,Supply,0.993630523669,Supply,0.902020482511,Supply,0.6,Supply,0.997325152637,Supply,0.7,Supply,0.99970169657,Supply,0.997768163681,Supply,9,1,1,1,1,1,1,1,1,1,0.872534257009,ganz,catheter,swan,8fr,Supply,0.99970169657,Supply,0.872534257009
