,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1808,462,GRID XR CT GUIDELINES NDL 117,grid x-ray computed_tomography guidelines needle 117,Radiology,ONLINE,2016-09-16,ct,,,,Radiology,0.760665828209,Radiology,0.982452779314,Radiology,2,1,1,0.871559303761,ct,needle,,
1809,2420,HC STRIP BLOOD GLUCOSE TEST PCX PLUS -ICU,strip blood glucose test precision plus intensive_care_unit,Monitoring,RETROSPECTIVE,2016-07-12,precision,plus,blood,strip,Monitoring,0.484617217827,Supply,0.713476724599,Supply,1,0,1,0.356738362299,plus,blood,strip,test
1810,744,HCHG STABLE ISOTOPE SOL HCHG STABLE ISOTOPE SOL,stable isotope solution,Laboratory,ONLINE,2016-09-16,sol,,,,OR / Anesthesia / Recovery Room,0.384053681956,OR / Anesthesia / Recovery Room,0.754341955743,OR / Anesthesia / Recovery Room,2,1,1,0.569197818849,sol,isotope,stable,
1811,1749,6.5 MM X 50 MAS SCREW,6.5 millimeters x 50 mas screw,Implant,ONLINE,2016-09-01,x,6.5,mas,millimeters,Implant,0.610897339839,Implant,0.995190126827,Implant,2,1,1,0.803043733333,screw,,,
1812,5710,HEPARIN SODIUM 1 000 UNITS,heparin sodium 1 000_units,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,heparin,000_units,sodium,,Diluent / Flush / Irrigant,0.53943358216,Pharmacy,0.669195837854,Pharmacy,1,0,1,0.334597918927,heparin,000_units,sodium,
1813,4003,SODIUM CHLORIDE 0.9% 0.9 % SOLP 1 000 ML BAG,sodium chloride 0.9% 0.9% solution 1 000_ml bag,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,bag,000_ml,chloride,,Diluent / Flush / Irrigant,0.844941361019,Diluent / Flush / Irrigant,0.967944385047,Diluent / Flush / Irrigant,2,1,1,0.906442873033,bag,000_ml,chloride,solution
1814,6748,HCHG SUTR VICRYL 4 0 RB 1 68455 ,suture vicryl 4 0 room and board 1 68455,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,room_and_board,suture,vicryl,,Supply,0.43869790406,Supply,0.597438824446,Supply,2,1,1,0.518068364253,board,suture,vicryl,room
1815,3084,PRIMARY IV SET FOR PUMP,primary intravenous set for pump,Supply,RETROSPECTIVE,2016-07-12,pump,set,primary,intravenous,Supply,0.776772096357,Supply,0.985091138349,Supply,2,1,1,0.880931617353,pump,set,primary,iv
1816,1042,PAD SANITARY ST 1 S,pad sanitary st 1 s,Supply,ONLINE,2016-09-16,sanitary,s,pad,st,Supply,0.814948294468,Supply,0.959971822523,Supply,2,1,1,0.887460058496,sanitary,pad,st,
1817,1428,ACUTE HEPATITIS PANEL,acute hepatitis panel,Laboratory,ONLINE,2016-09-19,acute,hepatitis,panel,,Laboratory,0.720492765297,Laboratory,0.974436671659,Laboratory,2,1,1,0.847464718478,acute,hepatitis,panel,
1818,5360,77078719 - CATHETER DIALYS 13FR 24CM CV,catheter dialysis 13fr 24cm cardiovascular,Supply,RETROSPECTIVE,2016-07-13,catheter,,,,Supply,0.639544557191,Supply,0.828269552702,Supply,2,1,1,0.733907054947,catheter,,,
1819,743,HCHG SENSITIVITY MIC HCHG SENSITIVITY MIC,sensitivity minimal_inhibitory_concentration,Laboratory,ONLINE,2016-09-16,hchg,mic,sensitivity,,Laboratory,0.879181632776,Laboratory,0.970241903689,Laboratory,2,1,1,0.924711768233,minimal_inhibitory_concentration,sensitivity,,
1820,6124,CYTOMEGALOVIRUS AB CMV IGG,cytomegalovirus ab cytomegalovirus immunoglobulin,Laboratory,ONLINE,2016-09-16,cmv,ab,immunoglobulin,,Laboratory,0.827152974999,Laboratory,0.993243512312,Laboratory,2,1,1,0.910198243656,cmv,ab,immunoglobulin,
1821,2535,CA GLUCON10MLIJ,calcium glucon10_mlij,Pharmacy,RETROSPECTIVE,2016-07-12,calcium,glucon10_mlij,,,Laboratory,0.731867184088,Laboratory,0.989598801071,Laboratory,2,1,1,0.860732992579,ca,glucon10_mlij,,
1822,2037,CHLOROTHIAZIDE 28 MG/ML SO,chlorothiazide 28_mg/ml so,Pharmacy,ONLINE,2016-09-16,chlorothiazide,28_mg/ml,,,Pharmacy,0.917114945805,Pharmacy,0.962157311927,Pharmacy,2,1,1,0.939636128866,chlorothiazide,28_mg/ml,,
1823,1701,EPINEPHRINE 1 MG/1 ML PF INJ,epinephrine 1_mg/1_ml prefilled injection,Pharmacy,ONLINE,2016-08-30,pf,inj,epinephrine,1_mg/1_ml,Pharmacy,0.948216747415,Pharmacy,0.99812747279,Pharmacy,2,1,1,0.973172110102,inj,epinephrine,1_mg/1_ml,prefilled
1824,4161,CATH VERTEBRAL 4FR 100CM,catheter vertebral 4fr 100cm,Supply,RETROSPECTIVE,2016-07-12,vertebral,100cm,cath,,Supply,0.739048845117,Supply,0.901573120393,Supply,2,1,1,0.820310982755,vertebral,100cm,cath,4fr
1825,1544,PHYTONADIONE (VITAMIN K1),phytonadione vitamin k1,Pharmacy,ONLINE,2016-09-19,k1,phytonadione,vitamin,,Pharmacy,0.479782918947,Laboratory,0.761802565275,Laboratory,1,0,1,0.380901282637,k1,phytonadione,vitamin,
1826,1440,ANESTHESIA LEVEL 1,anesthesia level 1,OR / Anesthesia / Recovery Room,ONLINE,2016-09-19,anesthesia,level,,,OR / Anesthesia / Recovery Room,0.87705167019,OR / Anesthesia / Recovery Room,0.989005617493,OR / Anesthesia / Recovery Room,2,1,1,0.933028643841,anesthesia,level,,
1827,6413,INTUBATION ENDOTRACHEAL EMERG,intubation endotracheal emergent,Respiratory Therapy,ONLINE,2016-10-06,intubation,emergent,endotracheal,,Respiratory Therapy,0.374975490685,Respiratory Therapy,0.956864712106,Respiratory Therapy,2,1,1,0.665920101396,intubation,emergent,endotracheal,
1828,695,HCHG BIPAP FIRST DAY HCHG BIPAP FIRST DAY,bipap first day bipap first day,Respiratory Therapy,ONLINE,2016-09-16,day,first,,,Respiratory Therapy,0.468864162386,Respiratory Therapy,0.991220497166,Respiratory Therapy,2,1,1,0.730042329776,day,first,,
1829,5492,CAUTERY PENCIL VALLEYLAB E,cautery pencil valleylab e,Supply,RETROSPECTIVE,2016-07-13,pencil,valleylab,cautery,e,Supply,0.876683705713,Supply,0.946673567234,Supply,2,1,1,0.911678636473,pencil,valleylab,cautery,e
1830,3328,LAB-GLUCSE BLOOD REAGENT STRIP,laboratory glucose blood reagent strip,Supply,RETROSPECTIVE,2016-07-12,laboratory,strip,blood,reagent,Supply,0.561048871916,Supply,0.901292653243,Supply,2,1,1,0.73117076258,laboratory,strip,blood,reagent
1831,3883,HC STANDARD BED CHARGE,standard bed charge,Capital Equipment,RETROSPECTIVE,2016-07-12,charge,bed,standard,,Supply,0.726146622191,Supply,0.729826170909,Supply,2,1,1,0.72798639655,charge,bed,standard,
1832,4436,77000498 - SUTURE 4-0 CHROMIC U203H,suture 4 0 chromic,Supply,RETROSPECTIVE,2016-07-13,chromic,suture,u203h,,Supply,0.570496003738,Supply,0.879722129756,Supply,2,1,1,0.725109066747,chromic,suture,,
1833,1348,TRIAMCINOLONE 0.5% CREA 15 G TUBE,triamcinolone 0.5% cream 15 gram tube,Pharmacy,ONLINE,2016-09-16,tube,cream,,,Pharmacy,0.823990286748,Pharmacy,0.87492382347,Pharmacy,2,1,1,0.849457055109,tube,gram,cream,
1834,1442,BI PAP PER DAY,bilevel_positive_airway_pressure per day,Respiratory Therapy,ONLINE,2016-09-19,pap,bilateral,per,day,Respiratory Therapy,0.772528326622,Respiratory Therapy,0.999325732599,Respiratory Therapy,2,1,1,0.885927029611,day,per,bilevel_positive_airway_pressure,
1835,2177,GLUCOSE BLOOD ATP,glucose blood atp,Laboratory,RETROSPECTIVE,2016-07-12,atap,blood,glucose,,Laboratory,0.689754404766,Laboratory,0.968399817812,Laboratory,2,1,1,0.829077111289,blood,atp,glucose,
1836,6669,HCHG ER LEVEL V EXTENSIVE RESOURCES,emergency room level view extensive resources,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,er,v,level,,Room and Board,0.704070323415,Room and Board,0.929263807807,Room and Board,2,1,1,0.816667065611,v,room,level,
1837,883,LORAZEPAM 2 MG/ML CONC 30 ML BOTTLE,lorazepam 2_mg/ml concentrate 30_ml bottle,Pharmacy,ONLINE,2016-09-16,lorazepam,concentrate,30_ml,bottle,Pharmacy,0.960550262714,Pharmacy,0.998165479077,Pharmacy,2,1,1,0.979357870895,lorazepam,30_ml,bottle,
1838,2183,GLUCOSE QUANT WHOLE BLD,glucose quantitative whole blood,Laboratory,RETROSPECTIVE,2016-07-12,quantitative,whole,blood,glucose,Laboratory,0.948069403836,Laboratory,0.999579584528,Laboratory,2,1,1,0.973824494182,quant,whole,bld,glucose
1839,87,D5W 250ML INJ,dextrose_5%_in_water 250_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,250_ml,injection,D5W,,Diluent / Flush / Irrigant,0.808944211515,Diluent / Flush / Irrigant,0.993297715806,Diluent / Flush / Irrigant,2,1,1,0.90112096366,250_ml,inj,d5w,
1840,2827,HC VENIPUNCTURE,venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,,,,Nursing Services,0.764037117015,Nursing Services,0.997201729681,Nursing Services,2,1,1,0.880619423348,venipuncture,,,
1841,6014,VITAMIN B-12 CYANOCOBALAMIN UP TO 1 000 MCG,vitamin b 12 cyanocobalamin up to 1 0 microgram,Pharmacy,RETROSPECTIVE,2016-07-13,b,mcg,vitamin,cyanocobalamin,Pharmacy,0.824335355675,Pharmacy,0.948177218247,Pharmacy,2,1,1,0.886256286961,b,mcg,vitamin,cyanocobalamin
1842,2556,DEXMEDETOMIDINE 100MCG/ML IN,dexmedetomidine 100_mcg/ml injection,Pharmacy,RETROSPECTIVE,2016-07-12,dexmedetomidine,100_mcg/ml,,,Pharmacy,0.942399249265,Pharmacy,0.861317561739,Pharmacy,2,1,1,0.901858405502,dexmedetomidine,injection,100_mcg/ml,
1843,2582,GANCICLOVIR SODIUM 500 MG,ganciclovir sodium 500_mg,Pharmacy,RETROSPECTIVE,2016-07-12,ganciclovir,500_mg,sodium,,Pharmacy,0.857001146827,Pharmacy,0.965764023741,Pharmacy,2,1,1,0.911382585284,ganciclovir,500_mg,sodium,
1844,551,HC DIFFICULT IV START VP >3 YO,difficult intravenous start vp greater_than 3 years_old,Nursing Services,ONLINE,2016-09-16,greater_than,iv,,,OR / Anesthesia / Recovery Room,0.591122771629,OR / Anesthesia / Recovery Room,0.751480953325,OR / Anesthesia / Recovery Room,2,1,1,0.671301862477,greater_than,iv,,
1845,5951,SUCCINYL CL 20MG-10ML INJ,succinyl chloride 20_mg 10_ml injection,Pharmacy,RETROSPECTIVE,2016-07-13,10_ml,20_mg,injection,chloride,Pharmacy,0.816945341684,Pharmacy,0.975269699517,Pharmacy,2,1,1,0.8961075206,10_ml,20_mg,inj,cl
1846,692,HCHG ANESTHESIA PER 15 MIN TO 1HR HCHG ANESTHESIA PER 15 MIN TO 1HR,anesthesia per 15_minutes to 1hr,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,min,anesthesia,per,,OR / Anesthesia / Recovery Room,0.814741654899,OR / Anesthesia / Recovery Room,0.932454894894,OR / Anesthesia / Recovery Room,2,1,1,0.873598274896,1hr,anesthesia,per,15_minutes
1847,4334,14987242 - SODIUM CITRATE SOLN 4% 3ML,sodium citrate solution 4% 3_ml,Pharmacy,RETROSPECTIVE,2016-07-13,solution,citrate,3_ml,sodium,Pharmacy,0.504916915038,Supply,0.624372345249,Supply,1,0,1,0.312186172624,soln,citrate,3_ml,sodium
1848,1473,DEXTROSE 5% AND 0.9% NACL,dextrose_5% and 0.9% sodium_chloride,Pharmacy,ONLINE,2016-09-19,dextrose,nacl,,,Diluent / Flush / Irrigant,0.755515282547,Diluent / Flush / Irrigant,0.955420177409,Diluent / Flush / Irrigant,2,1,1,0.855467729978,0.9%,dextrose_5%,nacl,
1849,2938,CATHETER SOFT ONEIL,catheter soft oneil,Supply,RETROSPECTIVE,2016-07-12,catheter,soft,oneil,,Supply,0.853760291902,Supply,0.988338726941,Supply,2,1,1,0.921049509422,catheter,soft,oneil,
1850,5493,CBC W AUTO DIFF,complete_blood_count with automated differential,Laboratory,RETROSPECTIVE,2016-07-13,complete_blood_count,differential,automated,,Laboratory,0.933075291312,Laboratory,0.999540418026,Laboratory,2,1,1,0.966307854669,cbc,diff,automated,
1851,4203,POTASSIUM ACETATE 2 MEQ/ML SOLN 20 ML EXTEMP,potassium acetate 2_meq/ml solution 20_ml extemp,Pharmacy,RETROSPECTIVE,2016-07-12,potassium,soln,20_ml,,Pharmacy,0.953866042728,Pharmacy,0.998725468161,Pharmacy,2,1,1,0.976295755444,potassium,extemp,soln,acetate
1852,6837,NEBULIZER INIT,nebulizer init,Respiratory Therapy,ONLINE,2016-10-12,init,nebulizer,,,Supply,0.498501792039,Supply,0.442100845473,Supply,2,1,1,0.470301318756,init,nebulizer,,
1853,5888,PREALBUMIN (PAB),prealbumin pab,Laboratory,RETROSPECTIVE,2016-07-13,pab,prealbumin,,,Laboratory,0.854602289016,Laboratory,0.984510457246,Laboratory,2,1,1,0.919556373131,pab,prealbumin,,
1854,6642,HCHG CULTURE EYE,culture eye,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,culture,eye,,,Laboratory,0.623905973163,Laboratory,0.802473104013,Laboratory,2,1,1,0.713189538588,culture,eye,,
1855,4886,COMPLETE 2D ECHO,complete 2_dimensional echocardiogram,Cardiology,ONLINE,2016-08-24,echocardiogram,complete,,,Cardiology,0.6997565593,Cardiology,0.979469699216,Cardiology,2,1,1,0.839613129258,echocardiogram,complete,2_dimensional,
1856,5210,14944062 - SENNA 8.6MG TABLET,senna 8.6_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,senna,8.6_mg,tablet,,Pharmacy,0.939065509686,Pharmacy,0.996508603798,Pharmacy,2,1,1,0.967787056742,senna,8.6_mg,tablet,
1857,3591,EPINEPHRINE INJ 2.5 MG/2.5 ML,epinephrine injection 2.5_mg/2.5_ml,Pharmacy,RETROSPECTIVE,2016-07-12,inj,epinephrine,2.5mg/2.5ml,,Pharmacy,0.944088812965,Pharmacy,0.998438478231,Pharmacy,2,1,1,0.971263645598,inj,epinephrine,2.5_mg/2.5_ml,
1858,6513,BLANKET/PAD WARMING,blanket/pad warming,Supply,ONLINE,2016-10-12,blanket,pad,warming,,Supply,0.806139664938,Supply,0.957591273119,Supply,2,1,1,0.881865469029,blanket,pad,warming,
1859,6685,HCHG GROUP II SPECIAL STAINS,group ii special stains,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,ii,stains,group,special,Laboratory,0.69052927853,Laboratory,0.950911190087,Laboratory,2,1,1,0.820720234309,ii,stains,group,special
1860,5454,AZITHROMYCIN INJECTION 500MG,azithromycin injection 500_mg,Pharmacy,RETROSPECTIVE,2016-07-13,azithromycin,injection,500_mg,,Pharmacy,0.949570748544,Pharmacy,0.995608741751,Pharmacy,2,1,1,0.972589745148,azithromycin,injection,500_mg,
1861,4966,HB FORCEP BIPOLAR DISP STER SPETZ,forcep bipolar disposable sterile spetz,Supply,RETROSPECTIVE,2016-07-13,disp,,,,Supply,0.913788503345,Supply,0.991368606632,Supply,2,1,1,0.952578554989,sterile,disp,,
1862,3197,ELECTRODE  FOAM W/ABRADER 5/,electrode foam with abrader 5/,Supply,RETROSPECTIVE,2016-07-12,abrader,5/,foam,electrode,Supply,0.812365067869,Supply,0.987291638728,Supply,2,1,1,0.899828353299,abrader,5/,foam,electrode
1863,1615,EMERGENCY VISIT- MODE,emergency visit mode,Other,ONLINE,2016-08-29,visit,mode,emergency,,Other,0.195847582307,Respiratory Therapy,0.619022344316,Respiratory Therapy,1,0,1,0.309511172158,visit,mode,emergency,
1864,2147,BLOOD UREA NITROGEN,blood urea nitrogen,Laboratory,RETROSPECTIVE,2016-07-12,urea,blood,nitrogen,,Laboratory,0.911661465369,Laboratory,0.99707160781,Laboratory,2,1,1,0.954366536589,urea,blood,nitrogen,
1865,3607,T4NW-GENERAL MEDICINE PRIVATE,t4nw general medicine private,Room and Board,RETROSPECTIVE,2016-07-12,medicine,t4nw,private,general,Room and Board,0.522759536381,Room and Board,0.538755720432,Room and Board,2,1,1,0.530757628406,medicine,t4nw,private,general
1866,836,KETAMINE 50MG/5ML 0.9% NACL BD,ketamine 50_mg/5_ml 0.9% sodium_chloride bd,Pharmacy,ONLINE,2016-09-16,ketamine,nacl,,,Pharmacy,0.806586852714,Pharmacy,0.996475853983,Pharmacy,2,1,1,0.901531353348,ketamine,nacl,,
1867,5792,MAGNESIUM  SERUM,magnesium serum,Laboratory,RETROSPECTIVE,2016-07-13,magnesium,serum,,,Laboratory,0.911000464562,Laboratory,0.998124744376,Laboratory,2,1,1,0.954562604469,magnesium,serum,,
1868,2852,OXYGEN HEATED PER HOUR,oxygen heated per hour,Respiratory Therapy,RETROSPECTIVE,2016-07-12,hour,per,oxygen,heated,Respiratory Therapy,0.748438522535,Respiratory Therapy,0.992006622912,Respiratory Therapy,2,1,1,0.870222572723,hour,per,oxygen,heated
1869,3923,IMMUNE GLOBULIN (HUMAN) IV,immune globulin human intravenous,Pharmacy,RETROSPECTIVE,2016-07-12,globulin,immune,iv,human,Laboratory,0.468570972786,Laboratory,0.7996050143,Laboratory,2,1,1,0.634087993543,globulin,immune,iv,human
1870,5191,14512002 - POLYETHYLENE GLYCOL 17GM PWD,polyethylene glucol 17_gm powder,Pharmacy,RETROSPECTIVE,2016-07-13,polyethylene,17_gm,glucol,powder,Pharmacy,0.836455296846,Pharmacy,0.995872847402,Pharmacy,2,1,1,0.916164072124,polyethylene,17_gm,glucol,powder
1871,2652,MYCOPHENOLATE O/S 250MG/1.25ML,mycophenolate oxygen/sigma 250_mg/1.25_ml,Pharmacy,RETROSPECTIVE,2016-07-12,mycophenolate,oxygen,s,250_mg/1.25ml,Pharmacy,0.918767272431,Pharmacy,0.978336748605,Pharmacy,2,1,1,0.948552010518,mycophenolate,sigma,250_mg/1.25_ml,oxygen
1872,3023,HC GLUCOSE SUPPLIES AND EQUIPMENT,glucose supplies and equipment,Supply,RETROSPECTIVE,2016-07-12,equipment,supplies,glucose,,Supply,0.542516966792,Supply,0.900964292655,Supply,2,1,1,0.721740629723,equipment,supplies,glucose,
1873,5330,77011195 - CATHETER SWAN GANZ 8FR,catheter swan ganz 8fr,Supply,RETROSPECTIVE,2016-07-13,ganz,catheter,swan,8fr,Supply,0.905961934291,Supply,0.990905427088,Supply,2,1,1,0.948433680689,ganz,catheter,swan,8fr
1874,2633,MEROPENEM 1 G INJ,meropenem 1 gram injection,Pharmacy,RETROSPECTIVE,2016-07-12,injection,g,meropenem,,Pharmacy,0.908717242094,Pharmacy,0.717750179994,Pharmacy,2,1,1,0.813233711044,inj,gram,meropenem,
1875,5990,UA  AUTO W SCOPE,urinalysis automated with scope,Laboratory,RETROSPECTIVE,2016-07-13,urinalysis,scope,automated,,Laboratory,0.873229582895,Laboratory,0.993593543751,Laboratory,2,1,1,0.933411563323,ua,scope,automated,
1876,3204,HB EXCHANGER HEAT/MOIST BRTH CIRC,exchanger heat/moist breathing circumcision,Supply,RETROSPECTIVE,2016-07-12,circumcision,heat,moist,breathing,Supply,0.720717254139,Respiratory Therapy,0.611019545062,Supply,1,1,0,0.36035862707,brth,,,
1877,190,INJ IV SOLN PIGGY BACK; SOD CHLORIDE,injection intravenous solution piggy back sodium chloride,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,sodium,back,solution,piggy,Diluent / Flush / Irrigant,0.610278554326,Supply,0.660308818534,Supply,1,0,1,0.330154409267,inj,sodium,chloride,iv
1878,622,HC POTASSIUM SERUM PLASMA WB,potassium serum plasma whole_blood,Laboratory,ONLINE,2016-09-16,potassium,plasma,serum,wb,Laboratory,0.921285828525,Laboratory,0.999604674457,Laboratory,2,1,1,0.960445251491,potassium,plasma,serum,wb
1879,1706,INJ TX OR DX INTRAVENOUS,injection treatment or diagnostic intravenous,Nursing Services,ONLINE,2016-08-30,intravenous,inj,dx,tx,Nursing Services,0.354962235562,Nursing Services,0.863096784937,Nursing Services,2,1,1,0.60902951025,intravenous,inj,tx,dx
1880,4723,OT THERAPEUTIC ACTIV PAT EA 15M,occupational_therapy therapeutic activities patient each 15_minutes,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,occupational_therapy,therapeutic,,,PT / OT / Speech Therapy,0.891075271746,PT / OT / Speech Therapy,0.999997077834,PT / OT / Speech Therapy,2,1,1,0.94553617479,activities,patient,ot,15_minutes
1881,2375,GLUCOSE-BLOOD MONITORING DEVIC,glucose blood monitoring device,Monitoring,RETROSPECTIVE,2016-07-12,device,monitoring,blood,glucose,Monitoring,0.919607036704,Monitoring,0.999843473834,Monitoring,2,1,1,0.959725255269,devic,monitoring,blood,glucose
1882,194,IV-SODIUM CHLORIDE 0.9% 250ML,intravenous sodium chloride 0.9% 250_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,250_ml,chloride,intravenous,sodium,Diluent / Flush / Irrigant,0.846760675083,Diluent / Flush / Irrigant,0.991411162696,Diluent / Flush / Irrigant,2,1,1,0.919085918889,250_ml,chloride,intravenous,sodium
1883,1015,OSTOMY DEODORANT SPRAY DISP,ostomy deodorant spray disposable,Supply,ONLINE,2016-09-16,ostomy,spray,deodorant,disp,Supply,0.86243905387,Supply,0.99622105563,Supply,2,1,1,0.92933005475,ostomy,spray,deodorant,disp
1884,1821,ACETAMINOPHEN 1000MG/100ML INJ,acetaminophen 1000_mg/100_ml injection,Pharmacy,ONLINE,2016-09-16,1000_mg/100_ml,inj,acetaminophen,,Pharmacy,0.927337802738,Pharmacy,0.999232768535,Pharmacy,2,1,1,0.963285285637,1000_mg/100_ml,inj,acetaminophen,
1885,5954,SURGICEL ORIGINAL HEMOSTAT,surgicel original hemostat,Supply,RETROSPECTIVE,2016-07-13,hemostat,original,surgicel,,Supply,0.742848289187,Supply,0.944705831142,Supply,2,1,1,0.843777060165,hemostat,original,surgicel,
1886,2464,POC-GLUCOSE  BLOOD,point_of_care glucose blood,Monitoring,RETROSPECTIVE,2016-07-12,POC,blood,glucose,,Monitoring,0.923647408467,Monitoring,0.999019932164,Monitoring,2,1,1,0.961333670316,point_of_care,blood,glucose,
1887,6125,CYTOMEGALOVIRUS AB CMV IGM,cytomegalovirus ab cytomegalovirus immunoglobulin_m,Laboratory,ONLINE,2016-09-16,cmv,ab,igm,,Laboratory,0.78413410018,Laboratory,0.977864407453,Laboratory,2,1,1,0.880999253817,cmv,ab,immunoglobulin_m,
1888,1101,POTASSIUM CHLORIDE 10 % 1.33 MEQ/ML LIQD 10 MEQ,potassium chloride 10% 1.33_meq/ml liquid 10_meq,Pharmacy,ONLINE,2016-09-16,potassium,chloride,liqd,10_meq,Pharmacy,0.95266748793,Pharmacy,0.999985792319,Pharmacy,2,1,1,0.976326640125,potassium,chloride,liqd,10_meq
1889,6557,D5% 0.45 NACL+KCL 10MEQ 1000ML D5/ 0.45% NACL/ KCL 10 MEQ 1000 ML,d5% 0.45 nacl and kcal 10 meq 1000 ml d5/0.45% nacl/kcal 10 meq 1000 ml,Pharmacy,ONLINE,2016-10-12,1000_ml,kcal,nacl,10_meq,Pharmacy,0.979648716778,Pharmacy,0.999991062995,Pharmacy,2,1,1,0.989819889887,ml,meq,kcal,nacl
1890,5680,HB POWDER WOUND STATSEAL,powder wound statseal,Supply,RETROSPECTIVE,2016-07-13,wound,powder,statseal,,Supply,0.547044624684,Nursing Services,0.526803407521,Supply,1,1,0,0.273522312342,wound,powder,statseal,
1891,4169,INSULIN REGULAR 100 UNIT,insulin regular 100_units,Pharmacy,RETROSPECTIVE,2016-07-12,100_units,regular,insulin,,Pharmacy,0.853995608329,Pharmacy,0.990031759132,Pharmacy,2,1,1,0.922013683731,100_units,regular,insulin,
1892,4809,SOL IV NACL INJ 0.8% 1L,solution intravenous sodium_chloride injection 0.8% 1 liter,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-13,injection,sodium_chloride,1l,solution,Diluent / Flush / Irrigant,0.728919521795,Diluent / Flush / Irrigant,0.944198213306,Diluent / Flush / Irrigant,2,1,1,0.836558867551,inj,nacl,sol,iv
1893,5230,15700322 - WARFARIN 8MG (2 X 4MG) TAB,warfarin 8_mg 2 x 4_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-13,8_mg,warfarin,tablet,4_mg,Pharmacy,0.949519140147,Pharmacy,0.997784120592,Pharmacy,2,1,1,0.973651630369,8_mg,warfarin,tab,4_mg
1894,6589,ETCO2 INITIAL DAY,etco2 initial day,Monitoring,ONLINE,2016-10-12,initial,etco2,day,,Respiratory Therapy,0.665590082659,Respiratory Therapy,0.986694115679,Respiratory Therapy,2,1,1,0.826142099169,initial,etco2,day,
1895,3267,HCHG GLUCOSE PRECISI,glucose precision,Monitoring,RETROSPECTIVE,2016-07-12,precision,glucose,,,Monitoring,0.542488521986,Monitoring,0.49756494925,Monitoring,2,1,1,0.520026735618,precisi,glucose,,
1896,4310,D-DIMER QUANT,d dimer quantitative,Laboratory,RETROSPECTIVE,2016-07-13,quant,dimer,daily,,Laboratory,0.854211310023,Laboratory,0.989652949747,Laboratory,2,1,1,0.921932129885,quant,dimer,,
