DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS
3802,CALCIUM GLUCONATE 10 ML INJ,calcium gluconate 10_ml injection,Pharmacy
3803,CAPILLARY BLOOD SPECIMEN COLLECT,capillary blood specimen collection,Nursing Services
3804,CASPOFUNGIN 5 MG INJ,caspofungin 5_mg injection,Pharmacy
3805,CATH ANGIO OMNI FLUSH 5FR 65CM/.038 10732203,catheter angiography omni flush 5fr 65cm/.038 10732203,Supply
3806,CATH CENTESIS COOK YUEH 19,catheter centesis cook yueh 19,Supply
3807,CATH CVP 8.5FRX16CM 4 LUMEN,catheter central_venous_pressure 8.5frx16cm 4 lumen,Supply
3808,CATH FOLEY URINE METER ADV W/STATLOCK TY 303416,catheter foley urine meter advanced with statlock tray 303416,Supply
3809,CATH KIT FOLEY 16FR STATLO,catheter kit foley 16fr statlo,Supply
3810,CATH PULMONAR ART CCO  SVO,catheter pulmonary artificial cco servo,Supply
3811,CATH SUCTION ELBOW 14FR,catheter suction elbow 14fr,Supply
3812,CAUTERY PENCIL VALLEYLAB E,cautery pencil valleylab e,Supply
3813,CBC W AUTO DIFF,complete_blood_count with automated differential,Laboratory
3814,CBC W AUTOMATED DIFF (CBCD,complete_blood_count with automated differential cbcd,Laboratory
3815,CBC WITH AUTOMATED DIFF,complete_blood_count with automated differential,Laboratory
3816,CEFAZOLIN 500MG INJ,cefazolin 500_mg injection,Pharmacy
3817,CEFEPIME 1 GM PREMIX IVPB,cefepime 1_gm premix intravenous_piggyback,Pharmacy
3818,CEFEPIME 500MG-1GM INJ,cefepime 500_mg 1_gm injection,Pharmacy
3819,CEFTRIAXONE SOD 250MG-1G INJ,ceftriaxone sodium 250_mg 1_gm injection,Pharmacy
3820,CEFTRIAXONE SODIUM PER 250 MG,ceftriaxone sodium per 250_mg,Pharmacy
3821,CELL COUNT CSF WITHOUT DIFF,cell count cerebrospinal_fluid without differential,Laboratory
3822,CH-ABDOMEN IV,ch abdomen intravenous,Supply
3823,CHEST 1 VIEW,chest 1 view,Radiology
3824,CHEST 2 VW,chest 2 view,Radiology
3825,CHEST PHYSIO SIMP 0-10MIN,chest physiotherapy simp 0 10min,Respiratory Therapy
3826,CHEST PHYSIO SUBSEQ 0-10 M,chest physiotherapy subsequent 0 10 m,Respiratory Therapy
3827,CHEST PHYSIO SUBSEQ 10-30,chest physiotherapy subsequent 10 30,Respiratory Therapy
3828,CHEST PHYSIO-THERAPY,chest physiotherapy therapy,Respiratory Therapy
3829,CHEST PHYSIO-THERAPY SUBSQ,chest physiotherapy therapy subsequent,Respiratory Therapy
3830,CHEST/BEDSIDE-DR,chest/bedside dr,Radiology
3831,CHLORHEXIDINE 473ML ORAL R,chlorhexidine 473_ml oral r,Pharmacy
3832,CIPROFLOXACIN FOR IV INFUSION 200 MG INJ,ciprofloxacin for intravenous_infusion 200_mg injection,Pharmacy
3833,CIPROFLOXACIN HCL 500 MG TABLET,ciprofloxacin hcl 500_mg tablet,Pharmacy
3834,CLARITHROMYCIN 500MG TAB,clarithromycin 500_mg tablet,Pharmacy
3835,CLINDAMYCIN PHOSPHATE 300 MG INJ,clindamycin phosphate 300_mg injection,Pharmacy
3836,CLIP HORIZON WECK LG ORNG,clip horizon weck large orng,Supply
3837,CLOPIDOGREL 75 MG TABLET,clopidogrel 75_mg tablet,Pharmacy
3838,CLOSTRIDIUM DIFFICILE BY RT PCR,clostridium difficile by respiratory_therapy pcr,Laboratory
3839,CLOSTRIDIUM ENZYM ANTIGENASSAY,clostridium enzyme antigenassay,Laboratory
3840,CLOSTRIDIUM TOXINS ASSAY,clostridium toxins assay,Laboratory
3841,COAG / FIBRIN ASSAY WB (IN,coag/fibrin assay whole_blood individual,Laboratory
3842,CODEINE 15 MG TABS,codeine 15_mg tablets,Pharmacy
3843,COMPLETE URINALYSIS,complete urinalysis,Laboratory
3844,COMPREHENSIVE MET PANEL,comprehensive metabolic panel,Laboratory
3845,CONC FOR INFECTIOUS AGENT,concentrate for infectious agent,Laboratory
3846,CONCENTRATION OF SAMPLE,concentration of sample,Laboratory
3847,CONNECTOR MICROCLAVE CLR,connector microclave clear,Supply
3848,CORTISOL,cortisol,Laboratory
3849,CPAP,continuous_positive_airway_pressure,Respiratory Therapy
3850,CPK TOTAL,creatine_phosphokinase total,Laboratory
3851,CREATININE  OTHER SOURCE (,creatinine other source,Laboratory
3852,CULTURE  FUNGUS BLOOD (FBL,culture fungus blood fbl,Laboratory
3853,CULTURE AEROBIC,culture aerobic,Laboratory
3854,CULTURE BLOOD BACTERIAL,culture blood bacterial,Laboratory
3855,CULTURE FUNGAL,culture fungal,Laboratory
3856,CULTURE VIRAL,culture viral,Laboratory
3857,CULTURE/BACTERIAL FLUID QT,culture/bacterial fluid quantitative,Laboratory
3858,CYTOMEGALOVIRUS,cytomegalovirus,Laboratory
3859,CYTOMEGALOVIRUS DFA,cytomegalovirus dfa,Laboratory
3860,CYTOPATH NONGYNTP (PAPTPNG,cytopathic nongyntp paptpng,Laboratory
3861,DAPSONE 100 MG TAB,dapsone 100_mg tablet,Pharmacy
3862,DEFINITY INJ 1 ML,definity injection 1_ml,Pharmacy
3863,DEVICE INFLAT ENCORE 26 15-105,device inflation encore 26 15 105,Supply
3864,DEXAMETH NA 1MG INJ,dexamethasone sodium 1_mg injection,Pharmacy
3865,DEXMEDETOMIDINE 200 MCG/2ML SOLN 2 ML VIAL,dexmedetomidine 200 mcg/2_ml solution 2_ml vial,Pharmacy
3866,DEXTROSE 5%/WATER IV SOLUTION,dextrose 5%/water intravenous solution,Diluent / Flush / Irrigant
3867,DEXTROSE-50ML 50%,dextrose 50_ml 50%,Pharmacy
3868,DIAZEPAM 5MG INJ,diazepam 5_mg injection,Pharmacy
3869,DIPHENOXYLATE-ATROPINE 2.5-0.025 MG TABS,diphenoxylate atropine 2.5 0.025_mg tablets,Pharmacy
3870,DOCUSATE 100 MG CAP,docusate 100_mg capture,Pharmacy
3871,DOCUSATE SODIUM 100 MG CAPSULE,docusate sodium 100_mg capsule,Pharmacy
3872,DOCUSATE SODIUM 10ML,docusate sodium 10_ml,Pharmacy
3873,DRESSING TEGASORB SACRAL,dressing tegasorb sacral,Supply
3874,DRSG MEPILEX BORDER 9.2IN X 9.2IN,dressing mepilex border 9.2 inches x 9.2 inches,Supply
3875,DRSG MPLX FOAM BORDER 4X4IN,dressing mepilex foam border 4x4 inches,Supply
3876,EBV EA (QEBVPL),ebv each qebvpl,Laboratory
3877,ENOXAPARIN 10MG INJ,enoxaparin 10_mg injection,Pharmacy
3878,EPHEDR 50MG/5ML INJ,ephedrine 50_mg/5_ml injection,Pharmacy
3879,EPHEDRINE 50MG,ephedrine 50_mg,Pharmacy
3880,EPINEPHR 1MG-1ML INJ,epinephrine 1_mg 1_ml injection,Pharmacy
3881,EPINEPHRINE 1:1 000 1 MG (,epinephrine 1 1 0 1_mg,Pharmacy
3882,ESOMEPRAZOLE 40MG CAP,esomeprazole 40_mg capture,Pharmacy
3883,ESOMEPRAZOLE 40MG VIAL,esomeprazole 40_mg vial,Pharmacy
3884,ETOMIDATE 2 MG INJ,etomidate 2_mg injection,Pharmacy
3885,ETOMIDATE INJ 2MG/ML 20ML,etomidate injection 2_mg/ml 20_ml,Pharmacy
3886,EVAL ORAL/PHARYNG SWALLOWING,evaluation oral/pharyngeal swallowing,PT / OT / Speech Therapy
3887,FAMOTIDINE 20MG/2ML,famotidine 20_mg/2_ml,Pharmacy
3888,FELT BARD DEBAKEY 4*4,felt bard debakey 4 4,Supply
3889,FENTANYL 100 MCG INJ,fentanyl 100 microgram injection,Pharmacy
3890,FENTANYL 2.500MCG/NS 250ML BAG,fentanyl 2.500mcg/normal_saline 250_ml bag,Diluent / Flush / Irrigant
3891,FENTANYL 50MCG/ML 5ML,fentanyl 50_mcg/ml 5_ml,Pharmacy
3892,FENTANYL CITRATE 0.1 MG,fentanyl citrate 0.1_mg,Pharmacy
3893,FENTANYL CITRATE 0.1 MG INJ,fentanyl citrate 0.1_mg injection,Pharmacy
3894,FENTANYL CITRATE 2ML,fentanyl citrate 2_ml,Pharmacy
3895,FENTANYL PF (SUBLIMAZE) 50 MCG/ML INJECTION 50,fentanyl partial_fill sublimaze 50 mcg/ml injection 50,Pharmacy
3896,FERRITIN,ferritin,Laboratory
3897,FERROUS SULFATE 325 MG (65 MG IRON) TABLET,ferrous sulfate 325_mg 65_mg iron tablet,Pharmacy
3898,FIBRINOGEN ACTIVITY,fibrinogen activity,Laboratory
3899,FIBRINOGEN LEVEL,fibrinogen level,Laboratory
3900,FIBRINOGEN TEG (FIBTEM),fibrinogen teg fibtem,Laboratory
3901,FIRST 1/2 HOUR GEN,first 1/2 hour general,OR / Anesthesia / Recovery Room
3902,FLUCONAZOL 200MG-400MG NS 200ML,fluconazole 200_mg 400_mg normal_saline 200_ml,Pharmacy
3903,FOLIC ACID SERUM,folic acid serum,Laboratory
3904,FUNGAL CULTURE (FUNG),fungal culture fungi,Laboratory
3905,FUROSEM  20 MG-10MG/ML 2ML INJ,furosemide 20_mg 10_mg/ml 2_ml injection,Pharmacy
3906,FUROSEM  20 MG-10MG/ML 4ML INJ,furosemide 20_mg 10_mg/ml 4_ml injection,Pharmacy
3907,FUROSEMIDE 20 MG INJ,furosemide 20_mg injection,Pharmacy
3908,FUROSEMIDE 20 MG TAB,furosemide 20_mg tablet,Pharmacy
3909,FUROSEMIDE 40 MG TAB,furosemide 40_mg tablet,Pharmacy
3910,FUROSEMIDE UP TO 20 MG,furosemide up to 20_mg,Pharmacy
3911,GAIT TRAINING 15 MIN PT,gait training 15_minutes physical_therapy,PT / OT / Speech Therapy
3912,GAIT TRAINING 5 MIN,gait training 5 minutes,PT / OT / Speech Therapy
3913,GAIT TRAINING EA 15 MIN,gait training each 15_minutes,PT / OT / Speech Therapy
3914,GAIT TRAINING-15 MIN,gait training 15_minutes,PT / OT / Speech Therapy
3915,GASES BLOOD O2 SAT,gases blood oxygen saturation,Monitoring
3916,GGT (GT),ggt gast,Laboratory
3917,GLIPIZIDE 5 MG TAB,glipizide 5_mg tablet,Pharmacy
3918,GLUC-6-PHOS DEHYDRO QT (QG,glucose 6 phosphate dehydro quantitative qg,Laboratory
3919,GLUCERNA SHAKE 8-OZ,glucerna shake 8 ounce,Supply
3920,GLUCOSE  QUANTITATIVE (GLU,glucose quantitative glucose,Laboratory
3921,GLUCOSE BLOOD BY MONITORING DEV,glucose blood by monitoring device,Monitoring
3922,GLYCOPYRRO 1MG/5ML I,glycopyrrolate 1_mg/5_ml i,Pharmacy
3923,GRAM STAIN,gram stain,Laboratory
3924,GRAM STAIN ONLY,gram stain only,Laboratory
3925,HALOPERIDOL UP TO 5MG,haloperidol up to 5_mg,Pharmacy
3926,HANDPIECE ARGON BENDABEAM,handpiece argon bendabeam,Supply
3927,HANDPIECE LIGASURE IMPACT,handpiece ligasure impact,Supply
3928,HAPTOGLOBIN QT (HAPTO),haptoglobin quantitative hapto,Laboratory
3929,HB 5% DEXTROSE/WATER 1000ML,5% dextrose/water 1000 ml,Diluent / Flush / Irrigant
3930,HB ABDOMEN 1 POSITION,abdomen 1 position,Radiology
3931,HB ABO TYPING C30,abo typing c30,Laboratory
3932,HB ACETAMINOPHEN 10 MG/ML IV SOLN,acetaminophen 10_mg/ml intravenous solution,Pharmacy
3933,HB ACETAMINOPHEN 160MG/5ML TYLEN,acetaminophen 160_mg/5_ml tylenol,Pharmacy
3934,HB ACETAMINOPHEN 80 MG PO TBDP,acetaminophen 80 mg by_mouth tbdp,Pharmacy
3935,HB ADDITIONAL KARYOTYPE,additional karyotype,Laboratory
3936,HB ANALYSIS 20-25 CELLS,analysis 20 25 cells,Laboratory
3937,HB ANES MATERIALS 1ST 15 MIN,anesthesia materials 1st 15_minutes,OR / Anesthesia / Recovery Room
3938,HB ANES MATERIALS ADD'L 15 MIN,anesthesia materials additional 15_minutes,OR / Anesthesia / Recovery Room
3939,HB ANTIBODY SCREEN C32,antibody screen c32,Laboratory
3940,HB BAG DRAIN BECKER 700ML CSF EXT,bag drain becker 700_ml cerebrospinal_fluid extension,Supply
3941,HB BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory
3942,HB BRAF FULL GENE SEQUENCE ANALYSIS,braf full gene sequence analysis,Laboratory
3943,HB BUPIVACAINE 0.5% VIAL,bupivacaine 0.5% vial,Pharmacy
3944,HB CATHETER BACTISEAL KIT,catheter bactiseal kit,Supply
3945,HB CBC W/AUTO DIFFERENTIAL,complete_blood_count with automated differential,Laboratory
3946,HB CEFAZOLIN NA 1GM VIAL,cefazolin sodium 1_gm vial,Pharmacy
3947,HB CHEST 1 VIEW,chest 1 view,Radiology
3948,HB CHEST- 2 VIEWS,chest 2 views,Radiology
3949,HB CISATRACURIUM 2MG/ML 10ML VL,cisatracurium 2 mg/ml 10 ml vial,Pharmacy
3950,HB CLARITIN REDITABS,claritin reditabs,Pharmacy
3951,HB COMPLETE BLOOD COUNT ONLY,complete_blood_count only,Laboratory
3952,HB CONNECTOR LUERLOCK 1.5MM DIAME,connector luerlock 1.5mm diameter,Supply
3953,HB COSYNTROPIN 0.25MG VL ORGANO,cosyntropin 0.25_mg vial organo,Pharmacy
3954,HB CREATININE BLOOD,creatinine blood,Laboratory
3955,HB CSF CULTURE,cerebrospinal_fluid culture,Laboratory
3956,HB CT HEAD WO CONTRAST,computed_tomography head without contrast,Radiology
3957,HB DEXMEDETOMIDINE 4 MCG/ML PREMADE INFUSION,dexmedetomidine 4 mcg/ml premade infusion,Pharmacy
3958,HB DIPHENHYDRAMINE 12.5MG/5ML,diphenhydramine 12.5_mg/5_ml,Pharmacy
3959,HB DIPHENHYDRAMINE HCL 50MG/ML 1M,diphenhydramine hydrochloride 50 mg/ml 1m,Pharmacy
3960,HB DOTAREM (GADOTERATE MEGLUMINE),dotarem gadoterate meglumine,Pharmacy
3961,HB DRAPE LEICA MINI MICROSCOPE,drape leica mini microscope,Supply
3962,HB ELECTRODE 3FR X 105CM BUZZBY,electrode 3fr x 105cm buzzby,Supply
3963,HB ELECTRONIC CROSSMATCH C16,electronic crossmatch c16,Laboratory
3964,HB EMG 2 EXTREMITIES,electromyogram 2 extremities,Procedure
3965,HB ESR-AUTO,erythrocyte_sedimentation_rate automated,Laboratory
3966,HB ESTRADIOL SERUM,estradiol serum,Laboratory
3967,HB FENTANYL 50ML INJ 0.05MG/ML,fentanyl 50 ml injection 0.05 mg/ml,Pharmacy
3968,HB FOLLICLE STIMULATING HORMONE/5,follicle stimulating hormone/5,Laboratory
3969,HB FOUND ONE SEQUENCING,found one sequencing,Laboratory
3970,HB GENTAMICIN 40MG/ML VIAL,gentamicin 40_mg/ml vial,Pharmacy
3971,HB GLOMERULAR FILTRATION RATE,glomerular filtration rate,Laboratory
3972,HB GLUCOSE BLOOD,glucose blood,Laboratory
3973,HB GLUCOSE CSF,glucose cerebrospinal_fluid,Laboratory
3974,HB GLYCOPYRROLATE 0.2MG/ML 1ML,glycopyrrolate 0.2_mg/ml 1_ml,Pharmacy
3975,HB GRAM STAIN,gram stain,Laboratory
3976,HB GRANISETRON HCL 4 MG/4ML IV SOLN,granisetron hydrochloride 4_mg/4_ml intravenous solution,Pharmacy
3977,HB HYDROXYZINE HCL 10MG/5ML SYRP,hydroxyzine hydrochloride 10_mg/5_ml syrup,Pharmacy
3978,HB IMMUNOHISTOCHEMISTRY 1ST,immunohistochemistry 1st,Laboratory
3979,HB INTRODUCER 46CM PERITONEAL SHE,introducer 46cm peritoneal she,Supply
3980,HB INTRODUCER 61CM PERITONEAL SHE,introducer 61cm peritoneal she,Supply
3981,HB INTRODUCER PICC 18 GA SAFETY,introducer peripherally_inserted_central_catheter 18 gauge safety,Supply
3982,HB IV PUSH INITIAL SUBSTANCE,intravenous push initial substance,Nursing Services
3983,HB KIT FOLEY CATH,kit foley catheter,Supply
3984,HB KIT IV ABV 5 YR PREOP,kit intravenous abv 5 yr preoperative,Supply
3985,HB KIT PICC INSERTION,kit peripherally_inserted_central_catheter insertion,Supply
3986,HB LEUTINIZING HORMONE/5,leutinizing hormone/5,Laboratory
3987,HB LIDOCAINE HCL 1% EPI 1:100 000,lidocaine hydrochloride 1% epinephrine 1 100 0,Pharmacy
3988,HB LIDOCAINE/EPI 0.5%+1;200 000,lidocaine/epinephrine 0.5% and 1 200 0,Pharmacy
3989,HB MAJOR SURGERY ADD 15 MIN,major surgery additional 15_minutes,OR / Anesthesia / Recovery Room
3990,HB MAJOR SURGERY FIRST 15 MIN,major surgery first 15_minutes,OR / Anesthesia / Recovery Room
3991,HB MIDAZOLAM 10MG/5ML SYRUP CUP,midazolam 10_mg/5_ml syrup cup,Pharmacy
3992,HB MIDAZOLAM HCL 2 MG/2ML IJ SOLN,midazolam hydrochloride 2_mg/2_ml injection solution,Pharmacy
3993,HB NEOSTIGMINE 1MG/ML VIAL,neostigmine 1_mg/ml vial,Pharmacy
3994,HB OR PROCEDURE RM ADD 15 MIN,operation_room procedure room additional 15_minutes,OR / Anesthesia / Recovery Room
3995,HB OR PROCEDURE RM FIRST 15 MIN,operation_room procedure room first 15_minutes,OR / Anesthesia / Recovery Room
3996,HB OT STANDARD EVAL,occupational_therapy standard evaluation,PT / OT / Speech Therapy
3997,HB OXYCODONE 5MG/5ML CUP,oxycodone 5_mg/5_ml cup,Pharmacy
3998,HB POC BEDSIDE TESTING-GLUCOSE,point_of_care bedside testing glucose,Monitoring
3999,HB POC HEMATOCRIT,point_of_care hematocrit,Monitoring
4000,HB POWDER WOUND STATSEAL,powder wound statseal,Supply
4001,HB PROPOFOL 10MG/ML IV BOLUS EMUL,propofol 10_mg/ml intravenous bolus emulsion,Pharmacy
4002,HB PROPOFOL 10MG/ML IV EMUL,propofol 10_mg/ml intravenous emulsion,Pharmacy
4003,HB PT STANDARD EVAL,patient standard evaluation,PT / OT / Speech Therapy
4004,HB RAD EXAM NECK SOFT TISSUE,radiology examination neck soft tissue,Radiology
4005,HB RANITIDINE HCL 50 MG/2ML IJ SOLN,ranitidine hydrochloride 50_mg/2_ml injection solution,Pharmacy
4006,HB REMIFENTANIL 5MG VIAL,remifentanil 5_mg vial,Pharmacy
4007,HB RENAL PANEL,renal panel,Laboratory
4008,HB RH C29,rhesus c29,Laboratory
4009,HB ROOM RATE ICU,room rate intensive_care_unit,Room and Board
4010,HB SENNOSIDES 15 MG PO CHEW,sennosides 15_mg by_mouth chew,Pharmacy
4011,HB SENNOSIDES 15 MG PO CREW,sennosides 15_mg by_mouth crew,Pharmacy
4012,HB SENSOR NEURO NEUROPEN 15.5DF L,sensor neurology neuropen 15.5df l,Supply
4013,HB SKULL (1-3 VIEWS),skull 1 3 views,Radiology
4014,HB SPINAL FLUID COUNT- DIFF,spinal fluid count_differential,Laboratory
4015,HB SUBDERMAL NEEDLE,subdermal needle,Supply
4016,HB SUCCINYLCHOLINE CL 20MG/ML10ML,succinylcholine chloride 20_mg/ml10_ml,Pharmacy
4017,HB T4 FREE BY DIALYSIS,t4 free by dialysis,Laboratory
4018,HB THROMBIN (RECMBINNT) 20000 UNIT EX S,thrombin recombinant 20000_units ex s,Pharmacy
4019,HB THROMBIN (RECOMBINANT) 5000 UNIT EX,thrombin recombinant 5000_units ex,Pharmacy
4020,HB THYROID STIMULATING HORMONE (TSH),thyroid stimulating hormone thyroid-stimulating_hormone,Laboratory
4021,HB TOOL DISSECT LEGEND 9CM 7.5MM,tool dissect legend 9cm 7.5mm,Supply
4022,HB TOOL DISSECT OD7.0MM ACORN FLU,tool dissect od7.0mm acorn flush,Supply
4023,HB TOT PROTEIN; CSF,total protein cerebrospinal_fluid,Laboratory
4024,HB TROCAR DISPOSABLE SPLIT,trocar disposable split,Supply
4025,HB TWISTED SUBDERMAL NEEDLE,twisted subdermal needle,Supply
4026,HB VANCOMYCIN 5GM VIAL LEDERLE,vancomycin 5 gm vial lederle,Pharmacy
4027,HB VANCOMYCIN SINGLE LEVEL,vancomycin single level,Laboratory
4028,HB ZOFRAN 4MG/2ML IV SOLN,zofran 4_mg/2_ml intravenous solution,Pharmacy
4029,HEPARIN PORCINE 1000 UNITS,heparin porcine 1000_units,Pharmacy
4030,HEPARIN SODIUM 1 000 UNITS,heparin sodium 1 000_units,Diluent / Flush / Irrigant
4031,HEPATITIS B CORE AB,hepatitis b core antibody,Laboratory
4032,HEPATITIS B SURFACE AB,hepatitis b surface antibody,Laboratory
4033,HIGH FLOW THERAPY,high flow therapy,Respiratory Therapy
4034,HLA X-MATCH 1ST SER SAMP (,hla x match 1st serum sample,Laboratory
4035,HSV 1 2 IGM,hsv 1 2 igm,Laboratory
4036,HYDRALAZINE 20MG INJ,hydralazine 20_mg injection,Pharmacy
4037,HYDRALAZNE 20MG INJ,hydralazine 20_mg injection,Pharmacy
4038,HYDROCORTISONE SUCCINATE SODIUM UP TO 100 MG,hydrocortisone succinate sodium up to 100_mg,Pharmacy
4039,HYDROMORPH UP TO 4MG,hydromorphone up to 4_mg,Pharmacy
4040,HYDROMORPHONE 1MG/ML 1ML,hydromorphone 1_mg/ml 1_ml,Pharmacy
4041,HYDROMORPHONE 2 MG INJ,hydromorphone 2_mg injection,Pharmacy
4042,HYDROMORPHONE UP TO 4 MG INJ,hydromorphone up to 4_mg injection,Pharmacy
4043,HYOSCYAMINE 0.125 MG SUBL,hyoscyamine 0.125_mg sublingual,Pharmacy
4044,HYPERFIBRINOLYSIS (APTEM),hyperfibrinolysis aptem,Laboratory
4045,IBUPROFEN 800MG TAB,ibuprofen 800_mg tablet,Pharmacy
4046,ICU INTERMEDIATE,intensive_care_unit intermediate,Room and Board
4047,ICU ROOM,intensive_care_unit room,Room and Board
4048,IMMUNAS NON INFECT (MIT3),immunoassay non infect mit3,Laboratory
4049,INFECT AGENT RESP VIRUS 12 TO 25 T12 TO 25 TARGET,infect agent respiratory virus 12 to 25 t12 to 25 target,Pharmacy
4050,INFLUENZA A  AG  IF,influenza a ag if,Laboratory
4051,INFLUENZA B  AG  IF,influenza b ag if,Laboratory
4052,INFUS NSS 0.9%100ML BAG,infusion normal_saline_sterile 0.9%100_ml bag,Diluent / Flush / Irrigant
4053,INHALATION TREATMENT,inhalation treatment,Respiratory Therapy
4054,INSULIN 5 UNITS INJ,insulin 5_units injection,Pharmacy
4055,INSULIN ASPART 5 UNITS,insulin aspart 5_units,Pharmacy
4056,INSULIN GLARGINE 1UNIT,insulin glargine 1unit,Pharmacy
4057,INSULIN HUMAN LISPRO 5 UNI,insulin human lispro 5_units,Pharmacy
4058,INSULIN LISPRO 50U-100U/ML 1U,insulin lispro 50u 100_units/ml 1u,Pharmacy
4059,INSULIN REG HUM 5U- 00U/ML UNI,insulin regular human 5u 00_units/ml up,Pharmacy
4060,INSULIN UNT INJ,insulin unit injection,Pharmacy
4061,INTERMEDIATE ICU,intermediate intensive_care_unit,Room and Board
4062,INTERVENTN BRUSHING/WASHING,intervention brushing/washing,Supply
4063,INTRO SHEATH PERC KIT W/ H,intro sheath perc kit with h,Supply
4064,IOHEXOL 300 MG/ML SOLUTION,iohexol 300_mg/ml solution,Pharmacy
4065,IV 0.9% NACL 100 ML,intravenous 0.9% sodium_chloride 100_ml,Diluent / Flush / Irrigant
4066,IV 0.9% NACL 1000 ML,intravenous 0.9% sodium_chloride 1000_ml,Diluent / Flush / Irrigant
4067,IV 0.9% NACL 250 ML,intravenous 0.9% sodium_chloride 250_ml,Diluent / Flush / Irrigant
4068,IV 0.9% NACL 50 ML,intravenous 0.9% sodium_chloride 50_ml,Diluent / Flush / Irrigant
4069,IV 0.9% NACL 500 ML,intravenous 0.9% sodium_chloride 500_ml,Diluent / Flush / Irrigant
4070,IV D5W 100 ML,intravenous dextrose_5%_in_water 100_ml,Diluent / Flush / Irrigant
4071,IV D5W 250 ML,intravenous dextrose_5%_in_water 250_ml,Diluent / Flush / Irrigant
4072,IV D5W 50 ML,intravenous dextrose_5%_in_water 50_ml,Diluent / Flush / Irrigant
4073,IV D5W 500 ML,intravenous dextrose_5%_in_water 500_ml,Diluent / Flush / Irrigant
4074,IV DEX 05% 250CC,intravenous dextrose 05% 250_cc,Diluent / Flush / Irrigant
4075,IV DEX 05% NACL .45% 1000,intravenous dextrose 05% sodium_chloride 0.45% 1000,Diluent / Flush / Irrigant
4076,IV HYDRAT EA ADD HR,intravenous hydration each additional hour,Nursing Services
4077,IV NACL .9% 1000CC,intravenous sodium_chloride 0.9% 1000_cc,Diluent / Flush / Irrigant
4078,KETAMINE 500MG/5ML,ketamine 500_mg/5_ml,Pharmacy
4079,KETOROLAC (TORADOL) INJECTION 30 MG,ketorolac toradol injection 30_mg,Pharmacy
4080,KETOROLAC 15MG INJ,ketorolac 15_mg injection,Pharmacy
4081,KIT FECAL MGMT SYSTEM FLEXISE (7606),kit fecal management system flexise 7606,Supply
4082,KIT MULTI LUMEN 4 FR,kit multiple lumen 4 fr,Supply
4083,KIT START IV SPLIT TAIL DRSG REGARD,kit start intravenous split tail dressing regard,Supply
4084,KT PNEUMOTHORAX,kit pneumothorax,Supply
4085,LAB BLOOD TYPING ABO,laboratory blood typing abo,Laboratory
4086,LAB BLOOD TYPING RH,laboratory blood typing rhesus,Laboratory
4087,LAB GLYC HGB,laboratory glycol hemoglobin,Laboratory
4088,LACRI-LUBE OPHT OINT 3.5GM,lacri lube ophth ointment 3.5_gm,Supply
4089,LACTIC ACID ASSAY,lactic acid assay,Laboratory
4090,LACTULOSE 20GM/30ML,lactulose 20_gm/30_ml,Pharmacy
4091,LACTULOSE 30ML UM,lactulose 30_ml um,Pharmacy
4092,LDH (LDH),lactic_dehydrogenase lactic_dehydrogenase,Laboratory
4093,LEVOTHYROXINE 100 MCG SOLR,levothyroxine 100 microgram solution,Pharmacy
4094,LEVOTHYROXINE 100 MCG TABLET,levothyroxine 100 microgram tablet,Pharmacy
4095,LEVOTHYROXINE 200 MCG TABS,levothyroxine 200 microgram tablets,Pharmacy
