,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_DLevenshtein,Prob_DLevenshtein,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_DLevenshtein,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
1072,5463,HCHG PHOSPHATASE ALKALINE HCHG PHOSPHATASE ALKALINE,phosphatase alkaline,Laboratory,ONLINE,16/09/2016,hchg,alkaline,phosphatase,,Laboratory,0.77,Laboratory,0.48,Laboratory,0.96,Laboratory,0.999179776855,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.802294944214,alkaline,phosphatase,,
1073,1441,NUK ORTHODONTIC EXERCISER,nuk orthodontic exerciser,Supply,RETROSPECTIVE,12/07/2016,exerciser,nuke,orthodontic,,Plan Benefit,0.73,PT / OT / Speech Therapy,0.43,Supply,0.522402647324,Supply,0.483842455176,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.251561275625,exerciser,orthodontic,nuk,
1074,6225,FOSPHENYTION 50 MG PE/ML I,fosphenytion 50_mg pe/ml i,Pharmacy,ONLINE,19/09/2016,fosphenytion,ml,50_mg,pe,Plan Benefit,0.72,Pharmacy,0.44,Pharmacy,0.967550885698,Pharmacy,0.999149631233,Pharmacy,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.601675129233,fosphenytion,ml,50_mg,pe
1075,3468,13250212 - LIDOCAINE 2% TOPICAL JELLY 5ML,lidocaine 2% topical jelly 5_ml,Pharmacy,RETROSPECTIVE,13/07/2016,5_ml,,,,Pharmacy,0.71,Pharmacy,0.53,Pharmacy,0.944556429923,Pharmacy,0.999891977752,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.796112101919,topical,lidocaine,5_ml,
1076,4491,OPCAB STABILIZER EVOL,opcab stabilizer evolution,Supply,ONLINE,29/08/2016,opcab,evol,stabilizer,,Laboratory,0.72,Supply,0.42,Supply,0.96,Supply,0.906652297575,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.571663074394,opcab,evolution,stabilizer,
1077,4201,POTASSIUM CHLORIDE 2 MEQ INJ,potassium chloride 2_meq injection,Pharmacy,RETROSPECTIVE,13/07/2016,2_meq,potassium,chloride,injection,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.902941039356,Pharmacy,0.991651354143,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.946148098375,2_meq,potassium,chloride,inj
1078,4812,C-MULTI-LUMEN CENTRAL VENOUS K,catheter multiple lumen central venous,Supply,ONLINE,16/09/2016,venous,central,k,multiple,Laboratory,0.72,Supply,0.46,Supply,0.92,Supply,0.98922296825,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.592305742063,venous,central,catheter,multiple
1079,1889,ONDANSETRON 4 MG TABS,ondansetron 4_mg tablets,Pharmacy,RETROSPECTIVE,12/07/2016,ondansetron,tabs,4_mg,,Pharmacy,0.88,Pharmacy,0.93,Pharmacy,0.942621684171,Pharmacy,0.999871715375,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.938123349886,ondansetron,tabs,4_mg,
1080,6150,XR CHEST 1 VIEW FRONTAL,x-ray chest 1 view frontal,Radiology,ONLINE,16/09/2016,frontal,chest,xr,view,Radiology,0.86,Radiology,0.69,Radiology,0.92,Radiology,0.999914645331,Radiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.867478661333,frontal,chest,xr,view
1081,4916,COUGH ASSIST TREATMENT,cough assist treatment,Respiratory Therapy,ONLINE,16/09/2016,cough,treatment,assist,,Respiratory Therapy,0.78,Respiratory Therapy,0.55,Respiratory Therapy,0.612637978785,Respiratory Therapy,0.966541515918,Respiratory Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.727294873676,cough,treatment,assist,
1082,2595,INS TIB 5X12.5 RP CRV,insert tibial 5x12.5 rp crv,Implant,RETROSPECTIVE,12/07/2016,rp,tfiib,infs,,Diluent / Flush / Irrigant,0.71,Laboratory,0.35,Supply,0.600351518258,Supply,0.56929941896,Supply,"Logistic_OvR, DeepNN",2,0,0,1,1,0.292412734305,insert,,,
1083,2209,ALBUTEROL 90 MCG/ACTUATION,albuterol 90 microgram/actuation,Pharmacy,RETROSPECTIVE,12/07/2016,albuterol,microgram,actuation,,Pharmacy,0.72,Pharmacy,0.46,Pharmacy,0.939312655784,Pharmacy,0.999310521232,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.779655794254,albuterol,microgram,actuation,
1084,4022,HB TOOL DISSECT OD7.0MM ACORN FLU,tool dissect od7.0mm acorn flush,Supply,RETROSPECTIVE,13/07/2016,flu,,,,Supply,0.79,Supply,0.5,Supply,0.938425221039,Supply,0.995060401757,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.805871405699,flu,,,
1085,3062,MICROALBUMIN (MALB  MALBCR,microalbumin malb malbcr,Laboratory,RETROSPECTIVE,13/07/2016,malb,microalbumin,malbcr,,Room and Board,0.73,Supply,0.39,Laboratory,0.167863768759,Laboratory,0.359376144485,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.131809978311,malb,microalbumin,malbcr,
1086,5900,RETRACTOR RIGID X-LARGE ALEXIS,retractor rigid extra large alexis,Supply,ONLINE,16/09/2016,large,,,,Supply,0.69,Supply,0.42,Supply,0.92,Supply,0.999223437232,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.757305859308,large,,,
1087,3804,CASPOFUNGIN 5 MG INJ,caspofungin 5_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,caspofungin,injection,5_mg,,Pharmacy,0.72,Pharmacy,0.5,Pharmacy,0.96,Pharmacy,0.998112319712,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.794528079928,caspofungin,inj,5_mg,
1088,5925,SENNA/DOCUSATE 8.6/50 MG TAB,senna/docusate 8.6/50_mg tablet,Pharmacy,ONLINE,16/09/2016,8.6/50_mg,senna,tab,docusate,Pharmacy,0.96,Pharmacy,0.96,Pharmacy,0.97598884332,Pharmacy,0.999990320019,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.973994790835,8.6/50_mg,senna,tab,docusate
1089,1013,MGSO4/500MG (4% PREMIX),mgso_4/500_mg 4% premix,Pharmacy,RETROSPECTIVE,12/07/2016,premix,mgso_4/500_mg,4%,,Pharmacy,0.73,Pharmacy,0.47,Pharmacy,0.915784472971,Pharmacy,0.995999951367,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.777946106085,premix,mgso_4/500_mg,4%,
1090,1910,BROMOCRIPTINE 2.5 MG TABLET,bromocriptine 2.5_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,bromocriptine,tablet,2.5_mg,,Pharmacy,0.78,Plan Benefit,0.63,Pharmacy,0.940993765729,Pharmacy,0.998421892719,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.679853914612,bromocriptine,tablet,2.5_mg,
1091,5843,POTASSIUM CHLORIDE 2 MEQ/ML SOLP,potassium chloride 2_meq/ml solution,Pharmacy,ONLINE,16/09/2016,2_meq/ml,potassium,chloride,solution,Pharmacy,0.94,Pharmacy,0.96,Pharmacy,0.936658677189,Pharmacy,0.989279007818,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.956484421252,2_meq/ml,potassium,chloride,solution
1092,3710,89315002 - VOICE GOAL 1-20%,voice goal 1 20%,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,voice,20%,goal,,PT / OT / Speech Therapy,0.9,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.92,PT / OT / Speech Therapy,0.999501531908,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.944875382977,voice,20%,goal,
1093,6129,VANCOMYCIN 1 GM/200ML SOLN,vancomycin 1_gm/200_ml solution,Pharmacy,ONLINE,16/09/2016,1_gm/200_ml,vancomycin,soln,,Pharmacy,0.89,Pharmacy,0.93,Pharmacy,0.964959332822,Pharmacy,0.999393300867,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.946088158422,1_gm/200_ml,vancomycin,soln,
1094,1158,BLOOD GAS SAMPLING ARTERIAL,blood gas sampling arterial,Nursing Services,RETROSPECTIVE,12/07/2016,arterial,gas,blood,sampling,Nursing Services,0.85,Nursing Services,0.93,Monitoring,0.455987295062,Monitoring,0.980507610558,Nursing Services,"Jaro, DLevenshtein",2,1,1,0,0,0.445,arterial,gas,blood,sampling
1095,609,LAB-IONIZED CA (WHOLE BLOOD),laboratory ionized calcium whole blood,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,ionized,whole,blood,Laboratory,0.9,Laboratory,0.92,Laboratory,0.945968076572,Laboratory,0.999363910483,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.941332996764,laboratory,ionized,whole,blood
1096,4786,BLOOD GASES W O2 SATURATION,blood gases with oxygen saturation,Laboratory,ONLINE,16/09/2016,o2,saturation,blood,gases,Laboratory,0.99,Laboratory,0.96,Laboratory,0.46884028947,Laboratory,0.555767406928,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.743651924099,o2,saturation,blood,gases
1097,4413,THER EXERCISE EA 15 MIN,therapeutic exercise each 15_minutes,PT / OT / Speech Therapy,ONLINE,24/08/2016,ther,min,exercise,,PT / OT / Speech Therapy,0.95,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.999170583923,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.967292645981,15_minutes,exercise,therapeutic,
1098,507,SUBSEQ HR NITRIC OXIDE,subsequent hour nitric oxide,Plan Benefit,RETROSPECTIVE,12/07/2016,subsequent,oxide,hour,nitric,Plan Benefit,0.74,Plan Benefit,0.58,Plan Benefit,0.912173840293,Plan Benefit,0.999662567723,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.807959102004,subseq,oxide,hr,nitric
1099,4044,HYPERFIBRINOLYSIS (APTEM),hyperfibrinolysis aptem,Laboratory,RETROSPECTIVE,13/07/2016,hyperfibrinolysis,aptem,,,Supply,0.72,Laboratory,0.45,Laboratory,0.96,Laboratory,0.983831387129,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.598457846782,hyperfibrinolysis,aptem,,
1100,2940,CULT AEROBIC IDENTIF,culture aerobic identify,Laboratory,RETROSPECTIVE,13/07/2016,cult,aerobic,identify,,Laboratory,0.81,Laboratory,0.55,Laboratory,0.973661558851,Laboratory,0.999998926403,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.833415121313,aerobic,culture,identify,
1101,3404,11021032 - ACETAMINOPHEN SOLN 650MG,acetaminophen solution 650_mg,Pharmacy,RETROSPECTIVE,13/07/2016,solution,650_mg,acetaminophen,,Pharmacy,0.88,Pharmacy,0.93,Pharmacy,0.973963997745,Pharmacy,0.999217840668,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.945795459603,soln,650_mg,acetaminophen,
1102,4300,TRAY STAPLE REMOVE,tray staple remove,Supply,RETROSPECTIVE,13/07/2016,tray,staple,remove,,Other,0.76,Supply,0.44,Supply,0.916139398522,Supply,0.999870215806,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.589002403582,tray,staple,remove,
1103,4225,QUANT URINE CULTURE,quantitative urine culture,Laboratory,RETROSPECTIVE,13/07/2016,quantitative,urine,culture,,Nursing Services,0.76,Laboratory,0.6,Laboratory,0.982474728927,Laboratory,0.999999978224,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.645618676788,quant,urine,culture,
1104,5768,PACK COLD REUSABLE,pack cold reusable,Supply,ONLINE,16/09/2016,cold,reusable,pack,,Supply,0.78,Supply,0.44,Supply,0.96,Supply,0.997526975069,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.794381743767,cold,reusable,pack,
1105,4619,HB OCCUPATIONAL THERAPY EV,occupational_therapy evaluation,PT / OT / Speech Therapy,ONLINE,01/09/2016,occupational,ev,therapy,,PT / OT / Speech Therapy,0.94,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.999755112318,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.96493877808,evaluation,occupational_therapy,,
1106,5687,MRSA SCREEN PCR NASAL,mrsa screen pcr nasal,Laboratory,ONLINE,16/09/2016,pcr,mrsa,screen,nasal,Nursing Services,0.71,Laboratory,0.44,Laboratory,0.65617255928,Laboratory,0.930545981967,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.506679635312,pcr,mrsa,screen,nasal
1107,5424,HCHG ABR-SCREENER HCHG ABR-SCREENER,auditory_brainstem_response screener,PT / OT / Speech Therapy,ONLINE,16/09/2016,hchg,screener,abr,,PT / OT / Speech Therapy,0.75,PT / OT / Speech Therapy,0.63,PT / OT / Speech Therapy,0.343690553507,PT / OT / Speech Therapy,0.908265566007,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.657989029879,screener,auditory_brainstem_response,,
1108,5755,OT EVALUATION,occupational_therapy evaluation,PT / OT / Speech Therapy,ONLINE,16/09/2016,evaluation,ot,,,PT / OT / Speech Therapy,0.94,PT / OT / Speech Therapy,0.92,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.999755112318,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.95493877808,evaluation,ot,,
1109,2908,CATH IV MIDLINE BKIT 20GAX10 PWRGLIDE GEN 2,catheter intravenous midline bkit 20gauge x 10 powerglide general 2,Supply,RETROSPECTIVE,13/07/2016,catheter,intravenous,general,,Supply,0.95,Supply,0.92,Supply,0.96,Supply,0.999783616377,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.957445904094,cath,iv,gen,
1110,2265,FLUOROSCOPY GREATER THAN 1HR,fluoroscopy greater than 1hr,Radiology,RETROSPECTIVE,12/07/2016,1hr,fluoroscopy,greater,,Laboratory,0.69,Monitoring,0.4,Radiology,0.442937512106,Respiratory Therapy,0.745226829024,Respiratory Therapy,DeepNN,1,0,0,0,1,0.186306707256,1hr,fluoroscopy,greater,
1111,5117,FENTANYL 1:10 5 MCG/ML SOL,fentanyl 1:10 5 mcg/ml solution,Pharmacy,ONLINE,16/09/2016,mcg,ml,fentanyl,sol,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.986136034355,Pharmacy,0.999952350065,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.969022096105,mcg,ml,fentanyl,sol
1112,3126,PROTECTOR HEEL SHEEPSKIN MED,protector heel sheepskin medium,Supply,RETROSPECTIVE,13/07/2016,sheepskin,medical,protector,heel,Laboratory,0.71,Supply,0.44,Supply,0.906235667296,Supply,0.999066632404,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.586325574925,sheepskin,medium,protector,heel
1113,5999,SPIRONOLACTONE 5 MG/ML SUSP 100 ML BOTTLE,spironolactone 5_mg/ml suspension 100_ml bottle,Pharmacy,ONLINE,16/09/2016,spironolactone,susp,bottle,100_ml,Pharmacy,0.89,Pharmacy,0.66,Pharmacy,0.96,Pharmacy,0.998703029466,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.877175757367,spironolactone,susp,bottle,100_ml
1114,2409,NS 1000 ML,normal_saline 1000_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,1000_ml,ns, ,,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.992002916952,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.950500729238,1000_ml,ns,,
1115,3653,77019412 - DRESSING WOUND CARE POLYMEM,dressing wound care polymem,Supply,RETROSPECTIVE,13/07/2016,care,wound,polymem,dressing,Supply,0.74,Supply,0.47,Supply,0.92,Supply,0.97417288907,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.776043222268,care,wound,polymem,dressing
1116,499,SILDENAFIL ORAL,sildenafil oral,Plan Benefit,RETROSPECTIVE,12/07/2016,oral,sildenafil,,,Plan Benefit,0.86,Plan Benefit,0.93,Plan Benefit,0.96,Plan Benefit,0.999806193832,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.937451548458,oral,sildenafil,,
1117,2176,AMINOCAPROIC ACID 250 MG/ML SOLN 20 ML VIAL,aminocaproic acid 250_mg/ml solution 20_ml vial,Pharmacy,RETROSPECTIVE,12/07/2016,vial,acid,20_ml,soln,Pharmacy,0.83,Pharmacy,0.67,Pharmacy,0.952349032412,Pharmacy,0.992448985482,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.861199504474,vial,acid,soln,20_ml
1118,23,FEEDING PUMP,feeding pump,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,feeding,,,Capital Equipment,0.81,Supply,0.64,Capital Equipment,0.96,Capital Equipment,0.995081186416,Capital Equipment,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.691270296604,pump,feeding,,
1119,1904,PAPAVERINE 60MG INJ,papaverine 60_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,60_mg,papaverine,inj,,Pharmacy,0.78,Pharmacy,0.6,Pharmacy,0.951575799475,Pharmacy,0.999860323442,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.832859030729,60_mg,papaverine,inj,
1120,26,HB ALTERNATING SURFACE BED,alternating surface bed,Capital Equipment,RETROSPECTIVE,12/07/2016,alternating,bed,surface,,Nursing Services,0.72,Nursing Services,0.43,Supply,0.49623886187,Capital Equipment,0.742184715512,Nursing Services,"Jaro, DLevenshtein",2,1,1,0,0,0.2875,alternating,bed,surface,
1121,5136,FETAL NON STRESS TEST,fetal non stress test,Monitoring,ONLINE,16/09/2016,test,non,stress,fetal,Respiratory Therapy,0.74,Supply,0.45,Laboratory,0.96,Laboratory,0.999831609829,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.489957902457,test,non,stress,fetal
1122,2168,ESOMEPRAZOLE 40MG PWD PKT ORAL,esomeprazole 40_mg powder packet oral,Pharmacy,RETROSPECTIVE,12/07/2016,oral,pkt,,,Pharmacy,0.86,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.997579871665,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.936894967916,packet,oral,powder,40_mg
1123,1071,NICOTINE 14 MG/24 HR PT24,nicotine 14_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,14_mg/24,pt24,nicotine,hour,Plan Benefit,0.87,Plan Benefit,0.93,Plan Benefit,0.695464707242,Plan Benefit,0.998663716021,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.873532105816,14_mg/24,pt24,nicotine,hr
1124,2199,CLONIDNE 5MCG/ML ORAL SUSP 1ML,clonidine 5_mcg/ml oral suspension 1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,susp,1_ml,oral,,Plan Benefit,0.76,Plan Benefit,0.46,Pharmacy,0.96,Pharmacy,0.895094347039,Pharmacy,"Logistic_OvR, DeepNN",2,0,0,1,1,0.46377358676,susp,1_ml,oral,
1125,3301,HB LIDOCAINE 4% CREAM 5GM TUBE,lidocaine 4% cream 5_gram tube,Pharmacy,RETROSPECTIVE,13/07/2016,tube,5_gm,lidocaine,,Pharmacy,0.77,Pharmacy,0.52,Pharmacy,0.96,Pharmacy,0.996530030222,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.811632507555,tube,lidocaine,cream,
1126,6074,TRANSFUSION PROCEDURE,transfusion procedure,Nursing Services,ONLINE,16/09/2016,transfusion,procedure,,,Laboratory,0.81,Nursing Services,0.67,Laboratory,0.492782014699,Laboratory,0.884400220218,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.546795558729,transfusion,procedure,,
1127,4216,PROPOFOL 10MG/ML 20ML VL,propofol 10_mg/ml 20_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,propofol,10_mg/ml,20_ml,Pharmacy,0.91,Pharmacy,0.96,Pharmacy,0.963844169263,Pharmacy,0.998902784425,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.958186738422,vial,propofol,10_mg/ml,20_ml
1128,1895,CIPROFLOXACIN 500 MG ORAL TAB,ciprofloxacin 500_mg oral tablet,Pharmacy,RETROSPECTIVE,12/07/2016,ciprofloxacin,oral,tab,500_mg,Pharmacy,0.87,Pharmacy,0.93,Pharmacy,0.943897734068,Pharmacy,0.999722154764,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.935904972208,ciprofloxacin,oral,tab,500_mg
1129,6043,THER ACTIVITIES EA 15MIN,therapist activities each 15_minutes,PT / OT / Speech Therapy,ONLINE,16/09/2016,activities,ther,15min,,PT / OT / Speech Therapy,0.84,PT / OT / Speech Therapy,0.93,PT / OT / Speech Therapy,0.92,PT / OT / Speech Therapy,0.998487083403,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.922121770851,activities,ther,15min,
1130,2513,PKU NEONATAL SCREEN,phenylketonuria neonatal screen,Laboratory,RETROSPECTIVE,12/07/2016,neonatal,pku,screen,,Room and Board,0.78,Room and Board,0.53,Laboratory,0.96,Laboratory,0.992074117074,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.488018529269,neonatal,pku,screen,
1131,1853,POTASSIUM ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Monitoring,0.9,Laboratory,0.93,Laboratory,0.491867573273,Laboratory,0.901606081765,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.58086841376,potassium,istat,,
1132,3473,13294212 - LEVOFLOXACIN 750MG TAB,levofloxacin 750_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,750_mg,tablet,levofloxacin,,Pharmacy,0.87,Pharmacy,0.93,Pharmacy,0.922347581633,Pharmacy,0.998103900499,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.930112870533,750_mg,tab,levofloxacin,
1133,2958,DRAPE EXTREMITY LWR 88X131IN 89276 - CSC,drape extremity lower 88x131 inches 89276 central_supply service,Supply,RETROSPECTIVE,13/07/2016,drape,inches,,,Laboratory,0.7,Supply,0.33,Supply,0.96,Supply,0.986688542472,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.569172135618,lower,drape,service,inches
1134,3229,VASOPRESSIN 100 UNITS IN 1,vasopressin 100_units individual 1,Pharmacy,RETROSPECTIVE,13/07/2016,100_units,individual,vasopressin,,Pharmacy,0.91,Pharmacy,0.96,Laboratory,0.92,Laboratory,0.993001676459,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.478250419115,100_units,individual,vasopressin,
1135,1959,CEFAZOLIN 500MG/5ML INJ,cefazolin 500_mg/5_ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,cefazolin,inj,500_mg/5_ml,,Pharmacy,0.94,Pharmacy,0.96,Pharmacy,0.97699167951,Pharmacy,0.999981704943,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.969243346113,cefazolin,inj,500_mg/5_ml,
1136,3392,01621001 - RB 6E STEP DOWN ICU,room_and_board 6e step down intensive_care_unit,Room and Board,RETROSPECTIVE,13/07/2016,step,intensive_care_unit,room_and_board,6e,Room and Board,0.74,Room and Board,0.69,Room and Board,0.96,Room and Board,0.998633531627,Room and Board,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.847158382907,step,icu,rb,6e
1137,2775,64944000 - YEAST ID,yeast identification,Laboratory,RETROSPECTIVE,13/07/2016,id,yeast,,,Laboratory,0.69,Laboratory,0.41,Laboratory,0.951599699087,Laboratory,0.999996698092,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.762899099295,identification,yeast,,
1138,5951,SOD PHOSPHATE 3 MMOLE/ML INJ 1,sodium phosphate 3 mmole/ml injection 1,Pharmacy,ONLINE,16/09/2016,ml,inj,phosphate,sodium,Pharmacy,0.79,Pharmacy,0.6,Pharmacy,0.96,Pharmacy,0.900651898955,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.812662974739,ml,inj,phosphate,sodium
1139,2002,LISINOPRIL 5 MG TAB,lisinopril 5_mg tablet,Pharmacy,RETROSPECTIVE,12/07/2016,5_mg,tab,lisinopril,,Pharmacy,1.0,Pharmacy,1.0,Pharmacy,0.945956792247,Pharmacy,0.998398543935,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.986088834045,5_mg,tab,lisinopril,
1140,1809,NIFEDIPINE SUSP 5MG/ML PREPACK,nifedipine suspension 5_mg/ml prepack,Pharmacy,RETROSPECTIVE,12/07/2016,nifedipine,presspack,5_mg/ml,susp,Plan Benefit,0.79,Plan Benefit,0.67,Pharmacy,0.96,Pharmacy,0.974390065099,Pharmacy,"Logistic_OvR, DeepNN",2,0,0,1,1,0.483597516275,nifedipine,5_mg/ml,prepack,susp
1141,5074,ECHO TRANSTHORACI,echocardiogram transthoracic,Cardiology,ONLINE,16/09/2016,echocardiogram,transthoracic,,,Cardiology,0.92,Cardiology,0.93,Cardiology,0.692901140467,Cardiology,0.838835150188,Cardiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.845434072664,echocardiogram,transthoracic,,
1142,4772,BLD# COMPL AUTO HHRWP&AUTO DIFFIAL,blood complete automated hhrwp and automated differential,Laboratory,ONLINE,16/09/2016,differential,automated,blood,complete,Laboratory,0.92,Laboratory,0.93,Laboratory,0.950446704616,Laboratory,0.999998362543,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.95011126679,differential,automated,blood,complete
